,x,y,z_pred
82,0.117296,0.440604,-0.931800
83,0.363287,0.890715,-0.882773
84,0.250233,0.593301,-1.528137
85,0.869429,0.175357,-0.177382
86,0.977096,0.177356,0.980075
87,0.095644,0.970581,-0.918101
88,0.930129,0.184360,2.680524
89,0.904601,0.196841,1.640259
90,0.565835,0.150896,0.729308
91,0.980179,0.866621,-1.031116
92,0.092805,0.213138,-0.217058
93,0.848631,0.760784,-2.895483
94,0.894621,0.850858,0.418136
95,0.672313,0.595560,-0.177062
96,0.693736,0.112261,0.523786
97,0.860792,0.049836,1.267413
98,0.392447,0.983291,-0.392969
99,0.659815,0.969406,-0.420931
100,0.510765,0.451301,1.092322
101,0.090349,0.592874,1.300027
102,0.639109,0.040665,-0.088163
103,0.480125,0.646555,-0.136381
104,0.851728,0.232639,0.730047
105,0.477333,0.189761,1.824836
106,0.597894,0.704570,-1.079994
107,0.949157,0.241215,2.417372
108,0.999237,0.219501,-0.659193
109,0.842344,0.820691,-1.128733
110,0.443153,0.652308,0.336264
111,0.719600,0.660334,-1.935552
112,0.798230,0.085710,0.854942
113,0.259327,0.917113,-0.951923
114,0.227390,0.562524,-1.500413
115,0.377676,0.849760,-1.379690
116,0.659205,0.775860,-1.462124
117,0.453788,0.813535,-1.008911
118,0.093614,0.430426,0.658223
119,0.611719,0.027268,1.277084
120,0.707546,0.816663,-0.576420
121,0.977157,0.392813,-1.134604
122,0.360235,0.393652,-0.994215
123,0.502525,0.034424,1.770984
124,0.652384,0.499199,0.009733
125,0.277165,0.252308,0.998971
126,0.842176,0.645304,-1.480050
127,0.045258,0.630518,1.050638
128,0.848890,0.122423,-0.514369
129,0.470283,0.615564,-0.904279
130,0.956222,0.320333,-0.408953
131,0.241260,0.150835,1.362702
132,0.700526,0.880461,-0.409007
133,0.154177,0.401450,-0.592268
134,0.943603,0.964401,-2.387787
135,0.539834,0.175845,1.179718
136,0.284199,0.848661,-0.272315
137,0.522316,0.734249,-0.887807
138,0.802350,0.453361,-0.692307
139,0.687205,0.773739,-0.961248
140,0.472160,0.917342,0.362756
141,0.562860,0.908797,-0.356149
142,0.232609,0.101457,2.350625
143,0.530541,0.826825,-1.521033
144,0.030594,0.820829,-0.867409
145,0.141421,0.228565,-0.091185
146,0.265797,0.676616,-1.493846
147,0.201648,0.061814,-0.248559
148,0.529458,0.595666,0.532871
149,0.661509,0.683803,-1.424316
150,0.361242,0.674449,-0.329070
151,0.014389,0.458839,0.668611
152,0.560693,0.200351,1.698256
153,0.229465,0.751705,-0.751867
154,0.398764,0.885206,-1.539949
155,0.062867,0.692744,-0.452239
156,0.214466,0.839612,-0.076034
157,0.203861,0.127611,0.215228
158,0.696132,0.777188,-1.053258
159,0.694591,0.638636,-1.347952
160,0.952117,0.960250,-2.058335
161,0.930434,0.126528,-0.158363
162,0.936339,0.179309,2.554197
163,0.651255,0.903517,-0.067600
164,0.345724,0.970809,-1.449064
165,0.894118,0.143603,0.044931
166,0.460121,0.269474,0.684177
167,0.640635,0.473350,-0.292068
168,0.762448,0.935409,-0.449108
169,0.075181,0.537819,0.709752
170,0.840558,0.070817,-0.145617
171,0.389364,0.847501,-1.815043
172,0.593301,0.438209,-0.788583
173,0.982452,0.572671,1.269325
174,0.338140,0.074662,2.337880
175,0.963806,0.689326,0.570049
176,0.548180,0.849439,-0.848353
177,0.369757,0.265858,1.773431
178,0.392554,0.220874,1.867695
179,0.058732,0.304829,0.552264
180,0.788510,0.501488,-1.269149
181,0.817792,0.542855,-0.784701
182,0.436698,0.103655,4.682613
183,0.625879,0.911299,-0.088282
184,0.923217,0.359243,-0.481684
185,0.954604,0.653529,0.845633
186,0.960891,0.345113,-1.461450
187,0.015595,0.263218,0.443861
188,0.751232,0.369177,-0.639056
189,0.913252,0.170245,1.280873
190,0.458732,0.878172,-0.816983
191,0.873304,0.289387,0.364942
192,0.063340,0.687831,-0.533559
193,0.599191,0.998642,-1.747041
194,0.878218,0.211398,0.952442
195,0.668574,0.103395,0.382704
196,0.502708,0.151415,2.028743
197,0.709331,0.278416,0.833081
198,0.081361,0.035431,-0.916891
199,0.172519,0.410513,-0.287207
200,0.257603,0.927642,-1.459645
201,0.154177,0.903670,-0.144845
202,0.597681,0.639216,0.196880
203,0.957565,0.791394,0.008033
204,0.078370,0.604425,1.560405
205,0.502785,0.325353,0.729238
206,0.897841,0.555108,0.937261
207,0.371557,0.196826,-0.000405
208,0.745785,0.262638,1.542914
209,0.302434,0.466331,-1.866709
210,0.978103,0.664759,1.172381
211,0.442527,0.310307,1.363406
212,0.979873,0.674159,1.081443
213,0.920226,0.988769,-1.548955
214,0.887144,0.760861,-1.529781
215,0.912245,0.043580,0.548530
216,0.083879,0.162768,-0.759999
217,0.563333,0.497581,-0.953240
218,0.672343,0.033677,0.338066
219,0.683879,0.231800,1.972859
220,0.306584,0.690593,-0.100669
221,0.032563,0.040620,-0.769887
222,0.273686,0.603616,-1.992903
223,0.960449,0.835279,-0.719607
224,0.467597,0.989807,-0.627915
225,0.504570,0.616602,-0.361831
226,0.384329,0.445823,-1.648412
227,0.107637,0.355108,0.625030
228,0.836103,0.935485,-0.130663
229,0.120333,0.422293,-0.569825
230,0.631510,0.909545,-0.070061
231,0.288167,0.841444,-0.291935
232,0.328603,0.220111,1.721703
233,0.494453,0.786618,-0.872168
234,0.009873,0.888716,-1.046748
235,0.281361,0.685435,-1.306030
236,0.592279,0.937255,-0.599335
237,0.348669,0.173602,-0.203340
238,0.840360,0.528283,-0.447652
239,0.689372,0.211475,1.831300
240,0.063462,0.654368,0.972593
241,0.212284,0.940703,-0.936962
242,0.891646,0.115389,-0.181162
243,0.266361,0.035843,1.001083
244,0.139452,0.938735,-1.911663
245,0.534585,0.229282,2.482163
246,0.220584,0.662135,-1.589307
247,0.023331,0.714137,0.089869
248,0.047822,0.628107,1.117893
249,0.169619,0.779889,0.216068
250,0.326207,0.163424,0.367936
251,0.879271,0.785168,-1.719687
252,0.772869,0.402319,-0.877810
253,0.457282,0.418296,0.453952
254,0.592798,0.996612,-1.538660
255,0.485420,0.372320,1.641818
256,0.774807,0.573754,-0.738768
257,0.813169,0.995163,1.135043
258,0.587823,0.848631,-1.139217
259,0.600244,0.739254,-1.158766
260,0.307530,0.602258,-1.545411
261,0.753872,0.517357,-0.504681
262,0.933867,0.442893,-0.035378
263,0.008637,0.901183,-0.219587
264,0.396353,0.077363,2.929319
265,0.787686,0.878813,-0.592346
266,0.205829,0.082628,1.320510
267,0.729763,0.475868,0.563471
268,0.959426,0.264256,2.234907
269,0.646769,0.778882,-1.404172
270,0.289769,0.539788,-1.802139
271,0.757382,0.520592,-0.517210
272,0.372778,0.568490,-1.899246
273,0.367178,0.885725,-1.179052
274,0.472816,0.319402,1.994166
275,0.603830,0.015839,1.250231
276,0.999634,0.555169,0.358225
277,0.412238,0.610575,-0.170821
278,0.487144,0.650645,-0.025112
279,0.935317,0.191150,2.961355
280,0.371160,0.444739,-1.562813
281,0.554757,0.145159,0.713288
282,0.781659,0.110170,0.417561
283,0.231785,0.526833,-1.364341
284,0.277882,0.085664,1.825917
285,0.406363,0.216846,2.463752
286,0.225574,0.691356,-1.113506
287,0.855528,0.987533,-0.248241
288,0.303899,0.444755,-1.853929
289,0.806516,0.357244,0.692337
290,0.727214,0.608865,-1.868745
291,0.441718,0.700679,-0.020584
292,0.575128,0.063493,0.745675
293,0.631662,0.091493,0.581025
294,0.149508,0.056397,-0.023866
295,0.307607,0.731197,-0.673836
296,0.089631,0.010254,0.155046
297,0.370443,0.085130,3.255770
298,0.036225,0.041428,-0.770209
299,0.311376,0.141314,1.143845
300,0.435340,0.459159,-0.012133
301,0.735256,0.379309,-0.971149
302,0.131823,0.082734,0.431161
303,0.065599,0.869596,-0.945582
304,0.763241,0.908171,-0.800447
305,0.886641,0.248554,0.648243
306,0.415747,0.864302,-1.973413
307,0.626734,0.729717,-1.804495
308,0.725154,0.589456,-1.059067
309,0.913817,0.020584,-0.630918
310,0.890730,0.995163,0.668688
311,0.897887,0.544182,0.748479
312,0.646860,0.489815,-0.462470
313,0.350652,0.037232,0.826034
314,0.760861,0.196353,0.936265
315,0.304509,0.649149,-1.051567
316,0.519371,0.327703,0.429144
317,0.324849,0.960220,-1.923028
318,0.411688,0.520500,-1.695739
319,0.669459,0.445212,0.260068
320,0.994583,0.980697,-2.912099
321,0.904692,0.144152,0.201117
322,0.944823,0.714855,-0.379394
323,0.544533,0.117159,0.755222
324,0.891508,0.278828,0.562499
325,0.786419,0.875853,-0.602120
326,0.113420,0.042695,-0.094825
327,0.133547,0.535409,-0.211291
328,0.807568,0.089570,0.800949
329,0.126604,0.645457,-0.469139
330,0.843885,0.727840,-2.914682
331,0.542535,0.353216,0.413242
332,0.248188,0.203128,2.835505
333,0.369726,0.261402,1.781178
334,0.793484,0.633356,-2.193571
335,0.618494,0.593759,-0.093121
336,0.599420,0.300893,2.194903
337,0.213504,0.707378,-1.240015
338,0.284550,0.578607,-1.845240
339,0.821607,0.955474,0.031024
340,0.491386,0.765713,-0.680646
341,0.335653,0.513405,-1.624377
342,0.720546,0.724743,-1.952224
343,0.334478,0.038865,0.766725
344,0.390295,0.795361,-1.228751
345,0.820447,0.990417,1.044569
346,0.187411,0.708843,-0.600542
347,0.504631,0.906783,0.241920
348,0.150530,0.203159,0.351598
349,0.896742,0.797177,-0.163175
350,0.343450,0.167285,-0.088034
351,0.379461,0.866789,-1.974312
352,0.065492,0.411566,1.103494
353,0.496788,0.303197,1.757490
354,0.624170,0.700175,-1.671235
355,0.420462,0.622110,0.078047
356,0.022721,0.135332,0.387156
357,0.823560,0.443488,-1.132327
358,0.727855,0.875731,-1.403148
359,0.754711,0.105501,0.289521
360,0.455207,0.115679,4.288461
361,0.580819,0.627497,0.317324
362,0.188647,0.588388,-0.416523
363,0.159731,0.761242,-0.304726
364,0.662272,0.629343,-0.568092
365,0.987106,0.217853,0.473517
366,0.509545,0.391440,1.248730
367,0.153231,0.457832,-0.969184
368,0.559899,0.526192,-1.158447
369,0.675334,0.627192,-0.818498
370,0.839872,0.946380,-0.324307
371,0.994827,0.302586,0.637433
372,0.999222,0.148363,1.669497
373,0.540856,0.739864,-1.367432
374,0.327840,0.105608,2.058427
375,0.129366,0.227588,-0.949154
376,0.634775,0.604746,0.065862
377,0.649180,0.647684,-0.541820
378,0.677790,0.629526,-0.913009
379,0.981369,0.394278,-1.157974
380,0.321294,0.040467,1.564308
381,0.115312,0.195529,0.261289
382,0.398672,0.262730,2.162028
383,0.570230,0.863722,-1.107107
384,0.142107,0.437430,-1.303890
385,0.045472,0.285435,0.393894
386,0.760891,0.491859,-0.481826
387,0.910689,0.920439,-1.085066
388,0.664210,0.153704,0.425428
389,0.109392,0.235859,-0.020839
390,0.724132,0.214618,1.475226
391,0.956741,0.836683,-0.767904
392,0.317159,0.272801,1.469983
393,0.040620,0.896834,-0.358217
394,0.065644,0.055619,-1.350346
395,0.710704,0.712810,-2.137051
396,0.316274,0.052399,1.863057
397,0.952514,0.539193,2.238010
398,0.727535,0.687648,-2.035757
399,0.296300,0.688563,-0.592232
400,0.115175,0.798184,-0.968745
401,0.559197,0.704601,-1.286453
402,0.230457,0.191165,2.348651
403,0.833600,0.530236,-0.624531
404,0.478904,0.530816,-0.315328
405,0.654307,0.190433,1.572168
406,0.468315,0.758389,-0.992293
407,0.888167,0.139422,-0.195214
408,0.653315,0.888823,-0.111320
409,0.068177,0.538857,0.539949
410,0.106889,0.944167,-0.866873
411,0.205219,0.889265,-0.327467
412,0.882567,0.350164,0.791557
413,0.115435,0.437720,-0.787131
414,0.302251,0.532464,-2.586549
415,0.220584,0.167864,1.896131
416,0.025422,0.604166,0.526887
417,0.975204,0.639734,0.813043
418,0.757885,0.280812,1.384700
419,0.116716,0.023392,-0.021311
420,0.744671,0.010376,0.735175
421,0.349340,0.528145,-2.362432
422,0.251362,0.649699,-2.857512
423,0.448219,0.020111,1.920017
424,0.347692,0.428641,-1.389745
425,0.356649,0.358251,0.872364
426,0.622293,0.885328,-0.456289
427,0.189532,0.369207,1.035743
428,0.251591,0.241718,2.187789
429,0.271702,0.928573,-1.592210
430,0.974289,0.469490,-0.061715
431,0.958801,0.393668,-0.862236
432,0.078370,0.592782,1.457777
433,0.069154,0.435706,0.832426
434,0.435248,0.016815,2.234190
435,0.549187,0.967651,-1.603056
436,0.099687,0.540154,1.423650
437,0.980682,0.525841,1.541177
438,0.645579,0.106813,0.488280
439,0.735698,0.433463,-0.401115
440,0.941787,0.067567,0.424075
441,0.583597,0.616236,0.641191
442,0.667704,0.923537,0.001379
443,0.497734,0.694530,-1.331156
444,0.937179,0.307301,1.223500
445,0.977768,0.412451,-1.111789
446,0.676112,0.776410,-0.996512
447,0.415351,0.228168,2.472249
448,0.813306,0.209689,1.368257
449,0.894514,0.054688,1.192320
450,0.552880,0.446220,0.091850
451,0.791180,0.326268,1.604293
452,0.491142,0.864286,-1.335210
453,0.926375,0.502846,0.503064
454,0.178561,0.641215,-0.357487
455,0.571527,0.613642,0.160898
456,0.863416,0.673381,-2.364543
457,0.994858,0.295781,0.892902
458,0.190570,0.278630,1.492228
459,0.449165,0.781231,-1.244527
460,0.129534,0.487129,0.506474
461,0.132204,0.336156,0.316703
462,0.297215,0.329427,1.370116
463,0.068482,0.623575,1.126909
464,0.878614,0.179202,0.674630
465,0.778805,0.121462,0.646142
466,0.653361,0.456214,0.345095
467,0.271427,0.779583,-1.624862
468,0.866545,0.935653,0.729622
469,0.125200,0.612284,-0.262316
470,0.753216,0.757351,-1.588459
471,0.824125,0.008637,0.658561
472,0.537850,0.208698,1.962898
473,0.424506,0.014740,2.471196
474,0.405249,0.054231,2.741705
475,0.228489,0.075715,0.937027
476,0.786114,0.233295,1.962029
477,0.140871,0.871305,-1.398002
478,0.754772,0.243702,1.741813
479,0.213413,0.617670,-1.491401
480,0.721111,0.628382,-2.001280
481,0.423377,0.596124,-1.281503
482,0.615885,0.729641,-1.562135
483,0.219684,0.507774,-1.567891
484,0.576608,0.467582,-0.429229
485,0.804120,0.133669,0.428959
486,0.554788,0.179187,1.600885
487,0.696437,0.030472,1.057750
488,0.013169,0.751598,-1.650886
489,0.606638,0.609766,0.085453
490,0.632639,0.653635,-0.672423
491,0.054887,0.768719,-1.452612
492,0.383780,0.984558,-0.645443
493,0.008103,0.269856,0.525135
494,0.978470,0.809369,0.276378
495,0.711147,0.877195,-1.151195
496,0.931685,0.799390,0.091647
497,0.643626,0.267124,2.176621
498,0.434485,0.064576,4.272991
499,0.682277,0.995789,-0.454476
500,0.406195,0.915557,-1.982667
501,0.228321,0.650813,-1.773354
502,0.525109,0.005859,0.024137
503,0.125505,0.140246,-1.078974
504,0.549172,0.453285,0.643255
505,0.904646,0.502846,0.201801
506,0.503624,0.449485,0.972972
507,0.451194,0.569482,-2.268606
508,0.801114,0.483330,-1.051797
509,0.135668,0.050507,0.411239
510,0.216602,0.109392,1.700628
511,0.505592,0.150469,1.900399
512,0.960510,0.949386,-1.570048
513,0.433234,0.896178,-0.798902
514,0.468284,0.709697,-1.639822
515,0.558740,0.442741,-0.488408
516,0.251209,0.115602,2.881275
517,0.360220,0.935119,-0.475575
518,0.111589,0.502190,0.516902
519,0.135164,0.619608,-0.323046
520,0.118654,0.200320,0.137270
521,0.703120,0.161440,1.086239
522,0.791394,0.932311,-0.168570
523,0.392798,0.421546,-1.041942
524,0.707500,0.997406,0.266527
525,0.670115,0.985580,-0.812629
526,0.004257,0.170459,1.473031
527,0.647791,0.809400,0.682210
528,0.817304,0.078584,0.525042
529,0.288731,0.675212,-1.193925
530,0.848692,0.598428,-0.287819
531,0.568566,0.791165,-1.058749
532,0.767117,0.886839,-1.310184
533,0.697673,0.800549,-0.679804
534,0.046891,0.246815,-0.798880
535,0.523613,0.347433,0.375092
536,0.224811,0.078492,1.065754
537,0.902312,0.833158,0.088201
538,0.607141,0.708522,-1.363259
539,0.382116,0.309316,2.022458
540,0.158282,0.657313,-0.361545
541,0.375387,0.882551,-1.684083
542,0.652750,0.231495,2.126476
543,0.053346,0.496284,1.040871
544,0.760754,0.407248,-1.163120
545,0.081804,0.094759,-1.670946
546,0.509239,0.629511,-0.267027
547,0.943832,0.211810,3.032308
548,0.023438,0.312215,1.151590
549,0.624598,0.140398,1.131085
550,0.467475,0.856779,-1.845950
551,0.612360,0.637736,0.313096
552,0.521126,0.425605,0.986795
553,0.281117,0.783627,-1.256745
554,0.965560,0.620401,0.283741
555,0.805310,0.147234,0.858463
556,0.446662,0.719173,-1.115597
557,0.843885,0.566522,-0.337024
558,0.457099,0.401450,0.742096
559,0.320287,0.200244,0.865518
560,0.636561,0.403708,0.132032
561,0.541421,0.849714,-0.578772
562,0.128435,0.815869,-0.763664
563,0.676448,0.250309,1.539848
564,0.557733,0.641108,-0.588524
565,0.535760,0.279606,2.575022
566,0.254261,0.191852,2.710163
567,0.038422,0.565484,1.106277
568,0.067445,0.124178,-1.018089
569,0.649165,0.262364,2.189939
570,0.030808,0.675410,0.230933
571,0.453574,0.771221,-1.288227
572,0.056321,0.483375,0.988874
573,0.088212,0.886198,-0.079939
574,0.476860,0.200793,0.672008
575,0.560204,0.454307,-0.270292
576,0.545296,0.409720,0.456031
577,0.790753,0.746502,-3.329291
578,0.357458,0.706889,0.773817
579,0.391379,0.773190,-0.594002
580,0.902358,0.817700,-0.206315
581,0.116640,0.011719,-0.059843
582,0.960327,0.413169,-0.650076
583,0.267185,0.074739,0.696717
584,0.975708,0.526818,1.405206
585,0.990387,0.010422,0.234880
586,0.071763,0.636423,0.992552
587,0.929854,0.300862,1.157457
588,0.785657,0.957244,0.152441
589,0.261509,0.640101,-3.199316
590,0.349615,0.404898,-1.522897
591,0.652338,0.350866,-0.861927
592,0.808225,0.477897,-0.887036
593,0.334142,0.769848,-0.138767
594,0.388830,0.684443,0.523743
595,0.612238,0.071656,0.939586
596,0.606851,0.830152,-0.058553
597,0.479606,0.267185,1.272273
598,0.470710,0.578378,-1.498849
599,0.276188,0.444404,-1.211605
600,0.600244,0.447410,-0.803689
601,0.869245,0.791333,-1.615474
602,0.578668,0.500221,-0.306603
603,0.959411,0.149371,0.919037
604,0.309560,0.748425,-0.643081
605,0.868864,0.614466,-0.629467
606,0.369757,0.641230,-0.308928
607,0.149752,0.099886,-0.719800
608,0.157183,0.998657,-0.866687
609,0.435218,0.295674,1.488763
610,0.099168,0.661585,-0.517287
611,0.440192,0.196536,2.589329
612,0.828183,0.177615,-0.041180
613,0.483879,0.159564,2.596795
614,0.960601,0.545678,2.215258
615,0.189227,0.459113,-0.191761
616,0.177890,0.468193,-0.668441
617,0.886412,0.249729,0.632700
618,0.993561,0.294285,0.878276
619,0.758816,0.985473,0.472819
620,0.509285,0.657816,-0.740383
621,0.179507,0.168307,1.137465
622,0.594583,0.252567,1.844333
623,0.083421,0.135317,-1.372245
624,0.289677,0.319265,0.887056
625,0.259724,0.235706,2.019372
626,0.751553,0.163409,1.034406
627,0.735683,0.830381,-0.777951
628,0.936477,0.604715,0.414051
629,0.576593,0.552193,-1.251957
630,0.850752,0.826871,-1.147138
631,0.513771,0.086290,2.802074
632,0.326177,0.851423,-1.001717
633,0.169131,0.045762,0.628673
634,0.224842,0.095537,2.045905
635,0.629541,0.233204,2.384356
636,0.052811,0.634791,1.157902
637,0.912535,0.644617,-0.369802
638,0.989105,0.795315,-0.702503
639,0.483818,0.319356,1.704234
640,0.571206,0.819272,-1.694862
641,0.247562,0.040574,1.302290
642,0.467369,0.176669,2.560111
643,0.312245,0.208545,1.495052
644,0.788724,0.161685,1.272646
645,0.090745,0.042725,-0.819318
646,0.309270,0.133547,1.628052
647,0.813718,0.131289,0.107101
648,0.389303,0.766155,-0.222353
649,0.229252,0.500282,-1.153776
650,0.813336,0.121416,-0.199630
651,0.880659,0.436118,-0.205536
652,0.780682,0.625589,-2.659543
653,0.134417,0.622629,-0.366755
654,0.364111,0.538231,-2.824110
655,0.426413,0.043412,3.310619
656,0.917205,0.083589,-0.101674
657,0.394598,0.884184,-1.514396
658,0.578363,0.597803,0.070478
659,0.937560,0.945434,-1.521402
660,0.969223,0.413733,-0.783428
661,0.409674,0.861799,-1.887274
662,0.593378,0.020859,1.560800
663,0.355901,0.258228,1.691216
664,0.034333,0.294270,0.311850
665,0.088670,0.133104,-1.086620
666,0.828580,0.039841,0.786474
667,0.735790,0.500206,-0.558845
668,0.501228,0.288548,2.116726
669,0.748272,0.080400,0.041649
670,0.675425,0.697551,-1.818332
671,0.575463,0.104372,0.713288
672,0.297261,0.661723,-1.125877
673,0.933379,0.392660,-0.313410
674,0.750439,0.077546,0.054902
675,0.476341,0.241474,0.552941
676,0.872770,0.545830,1.203678
677,0.604379,0.276478,1.811183
678,0.652155,0.939132,0.079354
679,0.065309,0.215412,-0.153315
680,0.288563,0.901198,-0.557513
681,0.609766,0.033829,1.141867
682,0.927306,0.521263,0.597134
683,0.258427,0.531426,-1.306856
684,0.112398,0.076707,0.072711
685,0.111635,0.051759,-0.111726
686,0.635294,0.428153,-0.447913
687,0.552102,0.572168,-0.104567
688,0.901366,0.762203,-0.908880
689,0.279667,0.280110,0.513704
690,0.594461,0.521324,-1.148659
691,0.857740,0.306294,1.107248
692,0.412619,0.169528,1.857043
693,0.936522,0.506722,0.385141
694,0.928466,0.308766,0.671326
695,0.980560,0.795727,-0.218027
696,0.765118,0.160189,0.888902
697,0.304158,0.629282,-1.612815
698,0.448402,0.223453,2.044510
699,0.038819,0.730114,-0.778930
700,0.313390,0.793606,-0.424410
701,0.089174,0.671748,-0.532338
702,0.029236,0.755413,-1.454181
703,0.550759,0.204837,1.998712
704,0.991379,0.601312,0.785545
705,0.599664,0.610849,0.265230
706,0.943191,0.725902,-0.754066
707,0.107591,0.910445,-0.846467
708,0.028779,0.177584,0.400617
709,0.697475,0.681834,-1.559953
710,0.224552,0.492561,-1.256638
711,0.197177,0.976593,-1.325199
712,0.583124,0.778805,-0.543777
713,0.891783,0.574609,0.653159
714,0.500679,0.022309,1.415715
715,0.823560,0.471382,-1.351023
716,0.378744,0.407187,-0.732759
717,0.890272,0.472831,-0.239364
718,0.489281,0.423423,1.029435
719,0.178805,0.313130,1.238294
720,0.008408,0.535866,0.789185
721,0.834760,0.503593,-0.611826
722,0.937179,0.258762,2.129862
723,0.037675,0.106783,0.388896
724,0.240497,0.780682,-1.747746
725,0.060548,0.303227,0.481829
726,0.234180,0.448096,0.014668
727,0.721584,0.721202,-1.965825
728,0.870283,0.087633,0.216888
729,0.401511,0.906126,-1.643380
730,0.777783,0.228458,1.863619
731,0.909422,0.601190,0.559554
732,0.737163,0.050172,0.955684
733,0.673579,0.647318,-0.970991
734,0.804318,0.862882,-1.305222
735,0.694301,0.972351,-0.150629
736,0.295781,0.519326,-1.826634
737,0.765316,0.601328,-1.935766
738,0.109499,0.345754,0.697976
739,0.200580,0.596139,-1.474103
740,0.458427,0.049210,3.635247
741,0.311391,0.056626,2.054779
742,0.441123,0.333745,1.785465
743,0.085756,0.535576,0.939351
744,0.319509,0.180743,0.354616
745,0.568887,0.126787,0.713288
746,0.684855,0.719448,-2.291780
747,0.973831,0.468345,-0.037596
748,0.356725,0.630198,-0.546437
749,0.880690,0.723568,-2.688666
750,0.116442,0.540719,0.708692
751,0.569619,0.977783,-1.762162
752,0.195407,0.991760,-1.809733
753,0.741314,0.613855,-2.409894
754,0.895811,0.862547,0.394626
755,0.958267,0.020829,0.295157
756,0.174701,0.301823,0.945605
757,0.015793,0.288273,1.064426
758,0.890486,0.873213,0.222305
759,0.054520,0.880812,-0.763226
760,0.375113,0.765484,0.444735
761,0.873411,0.011292,0.838140
762,0.264103,0.077165,0.783857
763,0.393698,0.054276,2.625841
764,0.694835,0.982345,-0.169610
765,0.756344,0.338842,0.311519
766,0.135866,0.018540,-0.081148
767,0.007095,0.501732,0.794974
768,0.662638,0.036408,0.135928
769,0.104601,0.155703,0.067419
770,0.848219,0.629648,-0.878263
771,0.414313,0.845258,-2.805020
772,0.620798,0.516457,-0.692103
773,0.503761,0.828443,-1.448855
774,0.292653,0.397452,0.699741
775,0.266636,0.365240,1.700108
776,0.936400,0.915373,-0.845388
777,0.079622,0.101228,-1.753697
778,0.110430,0.603326,0.139462
779,0.396216,0.584405,-1.533956
780,0.452750,0.851438,-2.193069
781,0.980255,0.587686,1.123171
782,0.103441,0.540520,1.393808
783,0.713298,0.339361,-0.981683
784,0.477806,0.718273,-1.850969
785,0.759213,0.416861,-1.339264
786,0.167483,0.059236,0.416285
787,0.118227,0.379324,-0.418881
788,0.812497,0.251514,1.928407
789,0.159380,0.557763,-0.591921
790,0.386847,0.674266,0.478175
791,0.168200,0.055268,0.547506
792,0.001755,0.878828,-1.184826
793,0.688487,0.915435,-0.568738
794,0.597375,0.547723,-1.058805
795,0.456443,0.607355,-1.224708
796,0.966186,0.248295,1.736401
