,x,y,z_test,z_pred
203,0.023606,0.184665,-0.389310,0.024849
204,0.023636,0.854597,0.247294,-0.749658
205,0.023743,0.210315,0.308320,-0.588486
206,0.023743,0.585809,-0.311568,-0.229789
207,0.024170,0.950240,-0.320892,-0.036830
208,0.024247,0.850828,-0.405717,-1.685475
209,0.024292,0.304448,0.488138,0.757632
210,0.024491,0.221851,0.694154,1.361140
211,0.024506,0.660472,-1.563726,-1.584227
212,0.024521,0.250233,0.468537,0.204679
213,0.024537,0.545724,2.899757,2.829767
214,0.024598,0.037629,-1.187921,-0.490405
215,0.024628,0.853651,-0.743028,-0.507808
216,0.024720,0.090822,1.228831,0.780395
217,0.024826,0.550103,-0.721869,-1.007248
218,0.025177,0.090867,2.097977,2.302114
219,0.025254,0.322850,-0.637984,-0.720417
220,0.025315,0.524636,-2.275056,-1.275246
221,0.025315,0.990402,-0.384442,-1.744426
222,0.025391,0.369451,-1.893351,-0.776327
223,0.025406,0.681727,-1.683034,-1.705970
224,0.025406,0.548455,-3.042540,-3.038251
225,0.025437,0.305898,2.350207,2.219625
226,0.025483,0.284123,0.558429,0.716478
227,0.025635,0.447181,1.292397,2.809662
228,0.025772,0.476875,1.392023,1.520006
229,0.025834,0.880171,0.308913,-0.232803
230,0.025849,0.257893,-0.817237,-0.981069
231,0.026581,0.207309,3.115157,3.082255
232,0.026673,0.231830,-1.103053,0.535674
233,0.026673,0.037644,-0.702874,-0.107668
234,0.026795,0.789731,2.026248,1.487539
235,0.026825,0.162432,-0.478086,0.084197
236,0.026902,0.216373,2.956090,2.966550
237,0.027237,0.410208,-0.372688,-0.342912
238,0.027604,0.187747,1.907920,0.255178
239,0.027726,0.983810,-2.324664,-2.726300
240,0.027741,0.466697,-1.446193,-1.706212
241,0.027741,0.444404,-1.637441,-2.424963
242,0.027741,0.573419,-1.301386,-1.096526
243,0.027802,0.891508,-0.360108,-0.228797
244,0.028122,0.505165,0.126056,0.027184
245,0.028244,0.812375,-0.601532,1.075578
246,0.028382,0.174533,-0.041831,-0.130217
247,0.028534,0.438453,0.580292,0.970848
248,0.028534,0.847578,0.270326,0.133805
249,0.028534,0.829343,1.304032,-0.170579
250,0.028656,0.639673,-1.729629,-1.144336
251,0.028809,0.964767,0.182274,1.392964
252,0.028885,0.558724,-1.412747,0.484708
253,0.029160,0.082109,-0.801031,-0.859833
254,0.029267,0.180514,-0.123872,-0.306763
255,0.029465,0.189776,-0.807462,-0.101759
256,0.029648,0.007706,0.896050,0.692671
257,0.029770,0.201480,-0.679589,0.261563
258,0.029847,0.668223,-0.496103,-0.317944
259,0.029877,0.291829,-0.887381,-0.985397
260,0.030335,0.267491,1.354877,1.634126
261,0.030411,0.135637,2.312040,1.953029
262,0.030640,0.960113,1.620678,1.566313
263,0.031189,0.299214,1.110842,1.492160
264,0.031250,0.531762,1.456898,1.297832
265,0.031434,0.961883,2.023170,2.732446
266,0.031662,0.191623,-2.604456,-0.873259
267,0.032227,0.097292,0.436086,-0.630015
268,0.032227,0.412741,-0.421346,0.908302
269,0.032258,0.925689,2.819111,2.138080
270,0.032364,0.939651,-1.116827,-0.315594
271,0.032471,0.678721,1.830319,1.989336
272,0.032532,0.433417,-1.070888,0.055398
273,0.032532,0.618570,0.144791,-0.245253
274,0.032746,0.915557,0.972733,1.140578
275,0.032807,0.579614,0.505464,-1.089394
276,0.032822,0.341222,0.847571,0.449835
277,0.033112,0.067735,0.088205,-0.547836
278,0.033204,0.784604,-4.522697,-3.400715
279,0.033265,0.505364,-0.997729,-1.158229
280,0.033310,0.634531,0.463827,-2.342117
281,0.033326,0.333654,-0.746112,-0.460770
282,0.033585,0.713390,0.435503,0.220393
283,0.033677,0.078340,0.334992,1.167351
284,0.033707,0.572854,0.414824,0.445225
285,0.033753,0.178103,0.626570,1.325749
286,0.033753,0.351553,-0.324775,-0.737592
287,0.033860,0.258122,-1.308135,-1.124262
288,0.033890,0.804593,-1.820708,-2.541202
289,0.034241,0.353384,0.039164,-0.793012
290,0.034241,0.836378,0.327928,-0.003606
291,0.034302,0.770672,-1.921329,-1.898836
292,0.034516,0.613107,-1.073502,-1.034418
293,0.034531,0.007446,2.464541,2.205404
294,0.034577,0.453605,-1.651181,-2.043160
295,0.034638,0.886381,0.287037,1.178452
296,0.034806,0.998489,0.326891,-0.484768
297,0.034882,0.471702,0.277050,0.395922
298,0.035309,0.438483,-0.367175,-1.215706
299,0.035462,0.965408,-0.506006,-0.569194
300,0.035584,0.529397,-0.047653,0.459286
301,0.035630,0.615854,-2.007417,-1.738928
302,0.035691,0.645701,-0.415880,-1.615284
303,0.035721,0.630716,-1.086909,-0.645497
304,0.036164,0.253513,-0.741507,-0.721952
305,0.036210,0.946487,-1.613598,-0.464779
306,0.036225,0.980606,-1.618946,-1.190942
307,0.036240,0.048722,-0.287704,1.590076
308,0.036545,0.196887,1.646770,1.442789
309,0.036591,0.742565,0.811018,-0.260307
310,0.036606,0.218601,-1.304887,-1.277975
311,0.036637,0.011841,-0.381544,-0.964687
312,0.036652,0.998535,1.485746,1.125045
313,0.036667,0.272831,-0.951429,-1.236704
314,0.036744,0.769253,1.851368,1.611252
315,0.037140,0.420310,-1.031061,-1.655452
316,0.037171,0.601312,-0.871996,-0.921394
317,0.037247,0.911559,4.267003,2.448028
318,0.037446,0.733455,-1.109481,-1.459697
319,0.037583,0.496345,-2.280208,-1.753407
320,0.037690,0.590387,0.664463,-0.632738
321,0.037797,0.192721,-0.728865,-1.388174
322,0.037827,0.745449,-1.501982,-0.916516
323,0.037858,0.559503,1.912087,2.667691
324,0.037888,0.820661,0.274942,-0.762944
325,0.038132,0.695415,-2.373264,-2.584544
326,0.038285,0.371176,-0.973630,-2.203009
327,0.038300,0.988785,-0.276270,-1.168798
328,0.038437,0.463569,1.118695,1.093332
329,0.038636,0.088579,1.129532,1.336075
330,0.038666,0.190555,0.701173,1.566892
331,0.039139,0.472419,-0.394391,0.450535
332,0.039261,0.011414,-3.754942,-3.320716
333,0.039414,0.331350,2.583709,2.602514
334,0.039445,0.598596,-0.371936,0.504651
335,0.039490,0.136675,2.710762,1.076763
336,0.039521,0.370108,-1.627767,-1.876010
337,0.039658,0.403861,1.449430,1.470315
338,0.039826,0.182193,1.627426,3.202707
339,0.039841,0.611597,1.892618,2.813794
340,0.039857,0.212879,-2.314131,-2.114260
341,0.040101,0.539452,-1.510336,-1.286308
342,0.040452,0.053483,-0.316095,-0.591810
343,0.040497,0.104143,-2.042664,-1.110264
344,0.040513,0.068391,-0.830828,-0.696670
345,0.040696,0.092638,-0.210399,0.691390
346,0.040803,0.611231,-0.572421,0.072462
347,0.040818,0.601358,0.393547,-0.307260
348,0.040818,0.057252,-0.868160,-1.151752
349,0.040848,0.869230,-0.297167,0.096224
350,0.040879,0.041566,0.648038,0.751099
351,0.041199,0.983337,-0.647999,-1.364163
352,0.041489,0.221134,-1.315277,-2.771360
353,0.041535,0.042786,0.178611,0.559145
354,0.041550,0.966827,2.689897,1.224432
355,0.041642,0.734127,-0.910665,-0.483028
356,0.041703,0.667308,1.770731,1.721470
357,0.041718,0.008820,-1.045303,-1.337474
358,0.041764,0.683101,-0.468076,-0.981615
359,0.041810,0.828840,1.176795,1.197680
360,0.041855,0.170703,0.212811,-1.449780
361,0.042115,0.861723,-0.895521,-0.984664
362,0.042206,0.039155,-0.086288,-0.648986
363,0.042283,0.336248,2.108003,2.166555
364,0.042374,0.320821,2.112796,0.930225
365,0.042390,0.352316,0.700323,1.425941
366,0.042496,0.582773,1.239388,1.506975
367,0.042496,0.899779,-1.401844,-2.663513
368,0.042573,0.487861,1.353806,2.273255
369,0.042588,0.244617,-1.909237,-1.637454
370,0.042618,0.278630,0.551150,0.039158
371,0.042710,0.642115,-0.749693,-0.266960
372,0.042847,0.830381,-0.580225,0.174787
373,0.043183,0.262684,2.783723,1.915558
374,0.043427,0.808743,-1.558244,-1.398670
375,0.043503,0.862303,-0.690844,-0.933779
376,0.043519,0.592401,-1.327386,-1.567326
377,0.043610,0.209415,0.071034,-0.046380
378,0.043626,0.211536,-0.148707,-1.095034
379,0.043671,0.651728,-0.651696,-1.861785
380,0.043687,0.173465,0.263803,-0.007653
381,0.043778,0.386160,0.328238,-0.055617
382,0.043809,0.059739,-0.795884,-0.536630
383,0.043824,0.857176,1.118880,1.869272
384,0.044114,0.002121,-0.568446,0.166214
385,0.044175,0.768841,-0.662245,-0.619278
386,0.044251,0.214603,1.626165,1.544867
387,0.044282,0.807858,-0.599648,-1.114780
388,0.044404,0.424857,0.006228,-0.309167
389,0.044541,0.663630,1.336728,0.753923
390,0.044572,0.965728,0.810002,-0.117315
391,0.044785,0.259251,2.144954,2.649641
392,0.044846,0.150103,2.079180,2.882963
393,0.044892,0.888258,0.481762,-0.485199
394,0.045350,0.468635,-0.142602,0.082974
395,0.045518,0.665431,-1.591303,-2.343729
396,0.045609,0.835325,2.004582,1.785901
397,0.045640,0.274891,1.518535,2.343246
398,0.045655,0.613535,-1.787080,-1.557549
399,0.046128,0.740826,-0.306327,0.785158
400,0.046342,0.234806,-1.763575,-0.804648
401,0.046372,0.816815,-0.548664,-1.654403
402,0.046403,0.526482,-0.429081,0.402851
403,0.046403,0.899687,-0.887012,-0.280251
404,0.046632,0.472786,1.158710,0.831477
405,0.046632,0.428580,-1.233076,-0.494472
406,0.047135,0.369818,-0.879882,-0.310610
407,0.047242,0.627222,-0.192489,0.329547
408,0.047425,0.315373,0.097904,0.540873
409,0.047532,0.001465,-0.364235,-0.300389
410,0.047700,0.295583,-1.301625,-2.106056
411,0.047715,0.729122,-1.353011,-1.963847
412,0.047715,0.677394,1.651606,1.147681
413,0.047730,0.780468,-1.922734,-1.372962
414,0.047898,0.074510,-1.869656,-1.890014
415,0.048127,0.595422,1.798327,1.971518
416,0.048249,0.571557,-0.523908,-0.003905
417,0.048341,0.666758,1.020943,-0.403885
418,0.048524,0.898878,-2.092150,-2.162109
419,0.048707,0.600351,-1.659855,-1.904630
420,0.048737,0.187121,-2.695354,-2.049155
421,0.048768,0.006668,-0.729259,0.391548
422,0.049256,0.636606,1.461873,1.737999
423,0.049439,0.629633,1.669837,1.434124
424,0.049729,0.033722,-0.825824,-2.043040
425,0.049775,0.204395,-0.262500,0.457845
426,0.049821,0.360739,-0.811323,-0.435344
427,0.050156,0.672724,-0.395204,-0.471362
428,0.050263,0.227222,-1.022121,-1.671800
429,0.050385,0.323476,-0.854895,-0.831396
430,0.050614,0.319203,2.544447,0.808827
431,0.050645,0.522774,1.877055,2.401334
432,0.050889,0.449744,-0.264248,-0.892763
433,0.051118,0.693568,0.899594,0.432645
434,0.051270,0.343603,0.972904,-0.158381
435,0.051362,0.829465,-0.398350,-0.823772
436,0.051408,0.362722,2.128530,0.138463
437,0.051545,0.123659,0.971763,-0.491833
438,0.051682,0.212467,-0.884753,-1.323437
439,0.051698,0.755322,-1.391091,-0.810279
440,0.051728,0.020447,0.366124,1.146022
441,0.051743,0.436255,-0.711494,-0.077748
442,0.051774,0.223301,-1.402919,-0.414267
443,0.051804,0.304295,0.737497,0.415540
444,0.052155,0.483482,-0.846114,-1.323297
445,0.052232,0.399710,-0.231115,-0.513904
446,0.052293,0.677836,2.650392,2.823106
447,0.052430,0.143694,0.943142,0.948352
448,0.052506,0.990280,-0.892176,-0.201556
449,0.052857,0.930724,-0.524436,-1.838473
450,0.052873,0.605371,-1.064842,0.749948
451,0.052888,0.652583,1.106547,0.284180
452,0.053208,0.523400,0.193965,0.010828
453,0.053223,0.030716,-0.693210,-0.470818
454,0.053330,0.587152,-1.031491,-0.333083
455,0.053391,0.153109,2.218450,1.154103
456,0.053407,0.822599,3.225203,2.432476
457,0.053407,0.471351,-0.165058,-0.447213
458,0.053498,0.722683,3.530883,3.509684
459,0.053559,0.231510,1.411846,1.116348
460,0.053635,0.067628,2.382040,0.451610
461,0.053742,0.090654,-0.781602,-0.018387
462,0.054154,0.672251,-0.260158,0.918214
463,0.054170,0.803876,-2.321818,-2.702010
464,0.054322,0.969329,2.510289,2.215021
465,0.054398,0.055833,-1.437817,-0.520894
466,0.054520,0.649866,-0.703716,-0.409920
467,0.054658,0.018372,-0.873165,-1.505223
468,0.054704,0.289525,1.650605,1.514411
469,0.055116,0.162127,2.426666,2.460129
470,0.055207,0.889235,0.700398,0.240019
471,0.055238,0.380804,0.491744,1.847594
472,0.055299,0.499687,2.450206,3.588977
473,0.055406,0.328725,0.371343,-0.383932
474,0.055497,0.546700,0.604350,-0.321725
475,0.055680,0.286229,-0.063413,1.071331
476,0.056153,0.926452,-0.722423,-0.871530
477,0.056184,0.796445,-0.099878,0.257964
478,0.056275,0.438407,2.634478,2.995995
479,0.056321,0.150622,-1.973377,-1.727557
480,0.056458,0.025345,0.354634,0.395111
481,0.056535,0.295735,-0.944841,-0.438326
482,0.056535,0.829206,1.758979,1.081245
483,0.056550,0.434775,-2.267823,-1.916618
484,0.056565,0.192554,-1.090800,-0.931459
485,0.056596,0.204303,0.548804,-0.219833
486,0.056611,0.500511,0.904471,1.351218
487,0.056672,0.135256,0.205881,0.129679
488,0.056703,0.781476,-0.473006,-0.074601
489,0.056718,0.403647,-0.452801,-0.994264
490,0.056748,0.967346,0.295349,-0.056541
491,0.056840,0.550484,-1.287654,-1.173266
492,0.056840,0.996201,-1.301725,-1.191225
493,0.057130,0.808438,0.223185,0.086541
494,0.057145,0.420844,1.521633,0.460230
495,0.057282,0.890440,-2.392952,-1.343038
496,0.057359,0.895369,0.699644,1.486071
497,0.057389,0.044541,-0.923904,-1.607663
498,0.057420,0.687251,-0.815979,0.216500
499,0.057435,0.816449,1.557318,2.201483
500,0.057481,0.081483,-0.626981,-0.765268
501,0.057496,0.955337,0.110111,-0.247694
502,0.057572,0.840131,0.330819,0.647662
503,0.057572,0.284779,-0.375187,-0.889978
504,0.057633,0.792264,1.136266,0.633988
505,0.057649,0.055329,0.991242,-0.275808
506,0.057786,0.151827,0.091921,-0.212708
507,0.058152,0.572519,-1.368064,-1.684369
508,0.058320,0.603647,1.908757,1.153428
509,0.058335,0.670878,-2.612054,-2.264967
510,0.058350,0.076677,1.204364,1.585304
511,0.058366,0.336675,-1.156431,-1.157766
512,0.058442,0.303761,0.967919,-0.272333
513,0.058518,0.990417,-0.413011,0.153788
514,0.058518,0.037369,-3.768511,-3.955571
515,0.058549,0.767712,-1.305627,-1.177902
516,0.058686,0.908553,-3.193054,-2.604117
517,0.058717,0.356649,2.590444,1.486377
518,0.059174,0.549645,-0.700067,0.062911
519,0.059220,0.193149,1.685176,1.645151
520,0.059297,0.359823,1.078704,0.548812
521,0.059388,0.183780,0.670325,0.452439
522,0.059403,0.103182,-0.074504,-0.925492
523,0.059556,0.541253,1.008265,0.741538
524,0.059571,0.795743,-0.132461,-0.872156
525,0.059632,0.278676,-1.021287,-0.604616
526,0.059693,0.857557,-0.623892,-0.947842
527,0.059709,0.746578,-2.344297,-3.304047
528,0.059754,0.773678,0.242166,0.967527
529,0.059770,0.726879,-0.500460,0.338883
530,0.059800,0.339528,-2.466555,-2.231616
531,0.059892,0.395819,-1.114598,-1.569906
532,0.060182,0.172152,0.776472,1.243419
533,0.060212,0.771786,1.532932,0.351215
534,0.060319,0.133577,-1.203946,-2.034799
535,0.060334,0.790463,-0.125555,-1.197817
536,0.060410,0.829221,0.416298,0.085590
537,0.060472,0.439643,-0.166892,0.630793
538,0.060548,0.193622,1.021134,0.526164
539,0.060548,0.977356,-0.796782,-1.115646
540,0.060609,0.939696,-1.476137,-2.289605
541,0.060746,0.811673,-1.610857,-1.332234
542,0.060761,0.884276,0.409345,0.173844
543,0.060807,0.085100,-1.672307,-2.874808
544,0.061128,0.208698,-1.964998,-0.266960
545,0.061128,0.256764,-1.958985,-1.593121
546,0.061341,0.765484,0.245618,1.457593
547,0.061402,0.989181,-0.186366,-1.161965
548,0.061402,0.993179,-1.073514,-0.659829
549,0.061448,0.779263,-1.792722,-0.903302
550,0.061494,0.273716,-1.019556,-2.028163
551,0.061631,0.524865,-0.726552,-1.317973
552,0.061646,0.719860,-0.578505,-0.023071
553,0.061692,0.297841,-0.066380,0.032546
554,0.061723,0.491844,0.653079,0.469298
555,0.061753,0.238743,-0.192137,0.391548
556,0.061753,0.576455,-0.381656,-0.628691
557,0.061814,0.218799,0.137109,1.715405
558,0.061830,0.797894,-0.909965,-0.659829
559,0.062409,0.771801,0.777324,0.184781
560,0.062699,0.772778,-0.443915,-0.733186
561,0.062867,0.381216,2.968148,3.638444
562,0.063127,0.594491,2.149062,3.421902
563,0.063142,0.813336,-0.452645,-0.009795
564,0.063188,0.344137,0.159300,0.128348
565,0.063279,0.554543,-2.738921,-2.406228
566,0.063310,0.928603,-3.060356,-2.416379
567,0.063355,0.412757,-0.863688,0.178056
568,0.063401,0.133379,0.294094,0.968432
569,0.063523,0.072663,-0.073920,0.047228
570,0.063539,0.373114,0.339558,1.509643
571,0.063569,0.973388,-0.954318,-1.086488
572,0.063661,0.773831,-0.340676,-0.571972
573,0.063691,0.422675,0.715437,0.461491
574,0.063722,0.031327,-0.446759,0.097279
575,0.063874,0.621561,-1.266548,-3.128089
576,0.064134,0.872282,-1.551044,-0.856750
577,0.064225,0.982803,3.123368,2.849618
578,0.064225,0.839475,1.139453,1.672637
579,0.064240,0.990585,-1.621967,-1.443828
580,0.064256,0.760296,-1.335835,-1.091679
581,0.064332,0.035157,-0.441073,-1.897807
582,0.064408,0.111452,-0.716561,-1.297657
583,0.064683,0.097383,-0.430574,-0.128756
584,0.064714,0.467521,-1.378688,-0.830652
585,0.064881,0.323110,-0.960749,-0.584037
586,0.065217,0.703349,0.881117,-0.012300
587,0.065431,0.892714,1.194175,1.572178
588,0.065553,0.434821,1.941533,1.978953
589,0.065599,0.181582,-0.063395,-0.024192
590,0.065675,0.764660,-3.118368,-1.786236
591,0.065782,0.429236,0.743806,1.515737
592,0.065797,0.585412,-0.963394,-2.128517
593,0.066163,0.407401,2.363208,2.618081
594,0.066163,0.733288,0.326972,-1.337845
595,0.066163,0.843885,0.619875,1.032611
596,0.066407,0.300130,0.153518,-0.251114
597,0.066453,0.857801,-0.630539,-1.439530
598,0.066560,0.246845,-0.922192,-0.536191
599,0.066560,0.462501,-0.234830,-0.963282
600,0.066590,0.740200,-0.044861,1.203329
601,0.066667,0.922545,0.060760,0.153886
602,0.066804,0.917510,-1.409428,-1.775704
603,0.067124,0.062547,0.262510,-0.265459
604,0.067155,0.054658,-1.417474,-0.537375
