,x,y,z_pred
697,0.394461,0.891188,-0.520427
698,0.151461,0.732631,0.325437
699,0.534890,0.030167,-1.410717
700,0.646433,0.050324,-1.624891
701,0.396460,0.342565,0.919979
702,0.444633,0.269276,-0.302796
703,0.531350,0.080858,-0.212326
704,0.952605,0.172488,2.524661
705,0.916503,0.985824,-1.360788
706,0.377096,0.830167,-1.464256
707,0.231815,0.679286,-0.070285
708,0.953475,0.240162,2.901803
709,0.525383,0.364263,-0.311780
710,0.050736,0.169116,-0.033737
711,0.620172,0.993881,-1.244394
712,0.205158,0.015610,1.164993
713,0.732891,0.076585,-0.394566
714,0.988785,0.348394,-2.426163
715,0.327794,0.509194,-0.802315
716,0.364691,0.431403,-1.826914
717,0.327581,0.823285,-0.188846
718,0.200244,0.440223,-0.234126
719,0.116732,0.966491,-2.091414
720,0.728374,0.471214,1.336266
721,0.886412,0.939437,-0.120791
722,0.671687,0.172854,0.224164
723,0.283131,0.311833,-0.907666
724,0.948257,0.489860,0.172026
725,0.948730,0.193652,2.916203
726,0.544717,0.025757,-0.579669
727,0.514199,0.355703,-0.192247
728,0.684749,0.922271,0.387316
729,0.037659,0.792432,-1.260909
730,0.894133,0.307118,1.144937
731,0.332830,0.306615,0.247780
732,0.301671,0.209339,0.097763
733,0.831403,0.478538,-1.368915
734,0.200107,0.194812,1.073298
735,0.759335,0.645182,-2.768743
736,0.759228,0.483726,-0.198049
737,0.714855,0.675257,-1.125323
738,0.649149,0.326726,-2.606295
739,0.117647,0.999878,0.078841
740,0.310491,0.275853,-0.088440
741,0.794125,0.764385,-0.292974
742,0.257862,0.634699,-3.077914
743,0.788357,0.072389,0.436239
744,0.454414,0.362387,-0.522134
745,0.587228,0.789303,0.743532
746,0.456474,0.757580,-0.914651
747,0.605783,0.082719,0.329557
748,0.398352,0.562219,-1.985029
749,0.495613,0.782467,-0.063748
750,0.072099,0.389334,0.870788
751,0.899763,0.587137,0.318401
752,0.346456,0.872099,-0.839758
753,0.490440,0.012741,-0.201907
754,0.791516,0.674266,-1.468834
755,0.084169,0.460700,0.409778
756,0.423667,0.448325,0.030481
757,0.577829,0.946731,-0.593459
758,0.733623,0.369726,-1.755117
759,0.938659,0.890166,-0.923434
760,0.317403,0.024109,2.936555
761,0.162814,0.956268,-0.681221
762,0.176394,0.474723,-1.191256
763,0.390646,0.311635,0.873586
764,0.836347,0.990204,0.453552
765,0.665263,0.081392,-0.997916
766,0.495537,0.181903,-0.476586
767,0.937163,0.312627,-0.111994
768,0.749798,0.782437,0.025288
769,0.664424,0.040360,-0.965425
770,0.888869,0.762600,0.000494
771,0.512825,0.884855,0.474481
772,0.444404,0.277256,-0.380487
773,0.129763,0.652644,-0.727410
774,0.290700,0.458778,-2.934566
775,0.398657,0.476432,-1.211408
776,0.745586,0.411185,-0.767097
777,0.589776,0.518349,-1.092255
778,0.828809,0.118151,-1.302283
779,0.921492,0.509590,0.404443
780,0.954726,0.323125,-1.949685
781,0.647654,0.815335,3.117834
782,0.022705,0.976593,1.235525
783,0.899245,0.935622,-1.394763
784,0.721736,0.521538,-0.889722
785,0.070390,0.603189,1.582925
786,0.070176,0.403464,0.413584
787,0.994797,0.519326,0.483381
788,0.628595,0.494133,-0.984096
789,0.526833,0.441474,0.980645
790,0.763195,0.603403,-1.971218
791,0.657160,0.637842,-0.791758
792,0.210239,0.279713,1.113081
793,0.829862,0.576303,0.162115
794,0.774624,0.621775,-2.872036
795,0.117433,0.155764,-0.148975
