,x,y,z_test,z_pred
183,0.018723,0.536187,-0.847077,-0.662511
184,0.019135,0.612299,-1.301219,-1.128386
185,0.019257,0.414679,-1.967950,-2.141166
186,0.019318,0.143130,2.837567,2.691596
187,0.019348,0.722362,0.793704,0.225754
188,0.019364,0.482780,-1.848601,-1.039485
189,0.019379,0.118334,-0.910688,-1.181050
190,0.019486,0.982116,2.850245,2.975196
191,0.019486,0.503639,-2.457278,-1.144561
192,0.019715,0.306645,1.783184,1.690672
193,0.019745,0.158297,-0.872334,-0.235344
194,0.019852,0.033112,3.067284,2.687644
195,0.019883,0.721569,-0.194881,-0.286930
196,0.020111,0.104265,1.220528,1.038485
197,0.020279,0.010224,2.309114,1.681536
198,0.020371,0.552361,-1.005848,-1.416171
199,0.020584,0.521248,-2.590598,-1.418006
200,0.020661,0.283101,1.463986,0.711711
201,0.020737,0.066743,-0.967165,-0.956751
202,0.020752,0.849531,0.234389,-2.028526
203,0.020783,0.371832,0.001609,-0.146406
204,0.020874,0.969146,-0.841385,-1.604488
205,0.021485,0.526680,-0.107704,-0.246647
206,0.021546,0.958480,1.025241,1.154299
207,0.021836,0.177600,1.426214,2.228906
208,0.021851,0.229633,2.248847,2.148870
209,0.021881,0.407446,3.016280,2.354861
210,0.022202,0.440543,-0.397911,-0.584830
211,0.022232,0.841840,3.150391,3.189804
212,0.022446,0.354894,1.766735,1.534725
213,0.022690,0.187716,-1.148321,0.453811
214,0.022751,0.417472,0.518482,0.365142
215,0.022812,0.519814,-0.055956,-0.550030
216,0.023133,0.815305,0.448823,1.986221
217,0.023285,0.918624,3.000868,2.975196
218,0.023590,0.984543,2.282501,2.925760
219,0.023636,0.866682,1.254412,0.752874
220,0.023667,0.542184,0.695522,1.310294
221,0.023667,0.680537,-1.310470,-0.989005
222,0.023728,0.372671,-1.513565,-1.521462
223,0.023758,0.843168,-0.203453,-0.014772
224,0.023758,0.651423,-0.771233,-0.939325
225,0.023789,0.844785,0.822734,1.166654
226,0.024262,0.440696,2.914712,2.956824
227,0.024552,0.951537,1.125976,2.040528
228,0.024735,0.787289,1.509702,1.277543
229,0.024765,0.715496,2.516160,1.817804
230,0.024857,0.680446,-2.006597,-2.287583
231,0.025299,0.272145,-2.737604,-1.909284
232,0.025360,0.684520,2.368132,1.597680
233,0.025391,0.963165,-1.643680,-1.309236
234,0.025437,0.727428,1.869812,-0.145990
235,0.025452,0.455726,1.271283,1.068047
236,0.025757,0.869886,0.065637,-0.775407
237,0.025772,0.804318,-1.439801,-1.406182
238,0.026184,0.300465,-0.787065,-1.721920
239,0.026230,0.364431,-1.186689,0.242028
240,0.026261,0.281270,1.673628,1.478513
241,0.026261,0.523125,1.873256,2.979244
242,0.026276,0.403204,-0.104189,1.761625
243,0.026383,0.881880,-2.046076,-1.446032
244,0.026505,0.529198,-2.986048,-2.712467
245,0.026535,0.341161,-0.417277,-0.018136
246,0.026581,0.515465,-0.928861,0.033317
247,0.026780,0.355642,2.211928,1.983723
248,0.027207,0.741558,1.141626,1.053075
249,0.027314,0.604822,2.877962,2.128129
250,0.027390,0.820737,0.211433,-0.737340
251,0.027420,0.814755,2.882645,2.526697
252,0.027436,0.630854,2.264593,2.881916
253,0.027481,0.989471,-3.077110,-2.141328
254,0.027481,0.697627,-0.060307,0.050952
255,0.027771,0.127535,0.240545,-0.483490
256,0.027817,0.423117,-2.603996,-2.408562
257,0.027863,0.185794,-1.309245,-0.936411
258,0.028122,0.551614,0.413285,1.351461
259,0.028122,0.648722,1.195477,0.700648
260,0.028153,0.489311,1.053525,0.510690
261,0.028412,0.869490,-1.559389,-1.847718
262,0.028428,0.627832,-0.412331,-0.984646
263,0.028565,0.884886,-2.562988,-2.165121
264,0.028580,0.511864,-0.516600,-1.031612
265,0.028656,0.480125,-1.522578,-0.693988
266,0.028763,0.688823,-0.290017,-0.428086
267,0.028763,0.858457,1.379397,1.683095
268,0.028779,0.265232,0.806794,-0.345181
269,0.028779,0.306203,2.356454,2.966008
270,0.028794,0.742763,1.153831,0.495500
271,0.029160,0.496803,0.270491,0.110956
272,0.029313,0.825879,2.729770,1.719125
273,0.029313,0.765118,-1.977280,-2.614645
274,0.029313,0.607385,-2.503425,-3.138535
275,0.029496,0.788815,2.280442,1.914983
276,0.029541,0.923568,2.409548,2.518269
277,0.029679,0.114565,2.737396,2.052075
278,0.029679,0.527733,-0.563279,0.000725
279,0.029892,0.301152,-0.067078,0.982291
280,0.030167,0.114565,0.596839,0.968808
281,0.030243,0.928878,2.478363,2.656223
282,0.030396,0.509468,3.362915,2.218969
283,0.030533,0.060349,1.307419,0.637752
284,0.030594,0.820829,-0.809036,-0.211422
285,0.030625,0.818799,-2.073761,-1.491769
286,0.030655,0.728435,-2.459838,-0.641619
287,0.030671,0.465324,1.872018,1.259050
288,0.030854,0.516213,-2.443418,-2.410256
289,0.031205,0.487602,-0.877053,0.236419
290,0.031250,0.893248,1.589675,0.674496
291,0.031434,0.316381,0.992494,0.564611
292,0.031571,0.231144,-1.563603,-1.675581
293,0.031632,0.058793,0.168148,1.431457
294,0.031739,0.492515,0.219961,0.843723
295,0.031754,0.517632,-2.473690,-2.463283
296,0.031846,0.646555,1.239102,1.098377
297,0.032166,0.463127,1.749346,1.811953
298,0.032258,0.462852,-2.941337,-1.106568
299,0.032258,0.784695,3.412321,2.781254
300,0.032334,0.069490,-0.722179,-1.084207
301,0.032563,0.332891,2.600018,1.664403
302,0.032685,0.581521,1.513304,3.014460
303,0.032731,0.694820,2.924408,2.484807
304,0.032868,0.832792,-1.061087,-1.488328
305,0.033143,0.822370,-2.430415,-2.844223
306,0.033158,0.431449,-0.701156,-1.425321
307,0.033158,0.280827,0.211936,0.493610
308,0.033219,0.671778,2.198346,0.800328
309,0.033249,0.289601,-0.841976,-0.138198
310,0.033341,0.068650,1.927581,1.903507
311,0.033341,0.283131,1.501610,2.663666
312,0.033356,0.093797,-0.154924,0.196860
313,0.033402,0.199130,0.312641,0.864635
314,0.033478,0.728283,1.418473,0.275565
315,0.033524,0.422583,0.803205,1.154156
316,0.033738,0.993805,1.706981,3.105827
317,0.033768,0.206638,-1.686575,-1.526778
318,0.033860,0.618280,-2.382081,-3.120839
319,0.034394,0.365118,2.792701,2.836430
320,0.034562,0.842863,-0.262760,-0.774738
321,0.034668,0.709392,0.830252,1.190565
322,0.034806,0.825727,-0.189459,0.454845
323,0.035187,0.650858,-2.952212,-2.227942
324,0.035340,0.011566,-2.590558,-2.505238
325,0.035386,0.562631,-0.118293,-0.256016
326,0.035431,0.640299,2.132557,0.725548
327,0.035431,0.760464,1.690586,0.786395
328,0.035538,0.600534,1.385724,2.326714
329,0.035569,0.673350,-0.423368,-1.047627
330,0.035630,0.740887,-1.253651,-0.468070
331,0.035752,0.824201,-0.496109,-1.307685
332,0.036225,0.078889,2.691062,2.462877
333,0.036225,0.375525,-1.165410,-0.575031
334,0.036301,0.738094,3.428546,2.739236
335,0.036408,0.859510,1.769381,1.339650
336,0.036500,0.302739,1.280576,1.681467
337,0.036530,0.277180,-0.246461,-0.152647
338,0.036591,0.689296,1.932203,2.643999
339,0.036698,0.307668,1.885739,2.376162
340,0.036744,0.902159,-0.610059,-0.833120
341,0.036774,0.930510,0.894035,1.545824
342,0.036820,0.194446,3.023749,2.700862
343,0.037095,0.312490,-1.406005,-0.991340
344,0.037201,0.280842,2.163548,2.466507
345,0.037232,0.188144,0.550683,0.047902
346,0.037339,0.459510,1.936817,1.473553
347,0.037537,0.567849,-1.358206,-1.024451
348,0.037858,0.332296,1.162254,0.972715
349,0.038132,0.111299,1.494714,0.844950
350,0.038132,0.699580,3.216209,2.987736
351,0.038224,0.691371,-0.079172,-1.324977
352,0.038437,0.817227,-0.036466,-0.216580
353,0.038529,0.572900,-1.118745,-1.747605
354,0.038575,0.570581,0.525369,0.008254
355,0.038621,0.547204,-0.089892,-0.915816
356,0.038636,0.193683,-1.983411,-1.806852
357,0.039231,0.936522,1.369583,0.938068
358,0.039368,0.343435,-0.132902,0.751639
359,0.039368,0.268421,-0.476856,-0.168436
360,0.039399,0.859281,2.227149,3.078628
361,0.039414,0.915862,2.187983,2.799513
362,0.039414,0.635752,-1.275185,0.372623
363,0.039506,0.867323,-3.212323,-1.944141
364,0.039704,0.415412,1.510193,2.089110
365,0.039719,0.500572,0.401799,0.233501
366,0.039719,0.324483,0.559972,0.157153
367,0.039796,0.225681,3.285042,2.944061
368,0.039841,0.848463,0.266005,-0.290620
369,0.040101,0.285161,1.484916,0.652285
370,0.040116,0.029572,-1.705426,-1.886272
371,0.040208,0.376532,1.110772,1.468139
372,0.040253,0.736461,0.469545,0.051957
373,0.040284,0.219654,2.581457,2.736281
374,0.040314,0.102144,0.755160,1.606581
375,0.040436,0.680797,-0.032702,-0.313390
376,0.040482,0.950317,0.499955,1.241320
377,0.040513,0.846632,-1.867218,-1.125153
378,0.040528,0.858732,-1.586949,-2.484674
379,0.040558,0.471473,-0.768768,-0.691848
380,0.040650,0.841672,3.233065,2.616707
381,0.040681,0.470665,1.109071,0.347675
382,0.040711,0.944182,-1.628251,-0.621279
383,0.040726,0.343801,-2.540418,-2.364179
384,0.041138,0.128511,3.027972,3.830539
385,0.041154,0.107332,-2.003221,-1.978723
386,0.041154,0.815854,0.903505,-0.386185
387,0.041184,0.930465,-0.994672,-1.093502
388,0.041245,0.451194,1.299401,2.929364
389,0.041260,0.357214,0.202010,-0.158734
390,0.041382,0.612329,-2.405194,-3.859380
391,0.041398,0.728237,0.898390,2.056691
392,0.041413,0.443122,-0.486096,-0.512202
393,0.041444,0.776410,-1.075213,-0.846994
394,0.041550,0.444755,-2.122421,-2.356783
395,0.042130,0.054475,1.971982,2.581660
396,0.042283,0.778515,1.545142,0.861665
397,0.042420,0.784741,-1.408852,-2.549057
398,0.042451,0.581155,1.345834,1.210046
399,0.042496,0.250553,2.339316,2.341212
400,0.042618,0.189502,-1.856072,-1.579528
401,0.042802,0.825376,-0.612578,-0.404498
402,0.042863,0.209140,0.299540,-0.070241
403,0.042878,0.312398,1.038218,1.126234
404,0.043107,0.188357,2.844091,3.722821
405,0.043259,0.996551,2.411643,1.847751
406,0.043305,0.742779,-1.777275,-2.851634
407,0.043320,0.496635,0.898519,0.565917
408,0.043366,0.561852,2.233258,1.770393
409,0.043488,0.601724,-1.649100,-0.243625
410,0.043503,0.919799,2.838367,2.515460
411,0.043839,0.933577,-2.706204,-1.956370
412,0.044144,0.764614,2.162547,2.476651
413,0.044175,0.835431,2.573212,2.966008
414,0.044190,0.966766,0.585615,0.157153
415,0.044297,0.840162,2.670637,2.563139
416,0.044404,0.653742,0.805455,2.313113
417,0.044434,0.549874,1.102782,0.897843
418,0.044602,0.341283,2.637095,2.051945
419,0.045197,0.256718,2.160638,2.790155
420,0.045212,0.617334,0.579750,1.475672
421,0.045426,0.797650,-1.692598,-2.054368
422,0.045457,0.157702,2.667740,1.685428
423,0.045594,0.763622,-0.226686,0.453153
424,0.045686,0.237568,0.739987,0.783212
425,0.045823,0.365133,2.251659,1.327095
426,0.045853,0.511131,2.688746,2.612103
427,0.045853,0.847318,1.901958,2.530619
428,0.046159,0.014557,-0.521734,-0.719949
429,0.046174,0.800443,-0.581716,-1.604488
430,0.046250,0.106462,-2.381947,-3.635639
431,0.046433,0.520607,-0.851367,-0.591636
432,0.046525,0.807172,-1.309655,-0.761712
433,0.046540,0.571191,-1.681060,-0.744913
434,0.046586,0.844251,-0.673856,-1.873915
435,0.046632,0.947890,-1.967402,-2.563433
436,0.046632,0.656214,0.840208,1.618471
437,0.046784,0.721599,-0.690100,-0.726690
438,0.046876,0.152346,0.816416,0.830565
439,0.047135,0.473732,2.464481,2.653635
440,0.047181,0.388754,2.290560,2.720326
441,0.047196,0.914427,-1.012128,-1.129087
442,0.047227,0.112245,-0.165718,0.081673
443,0.047242,0.417517,-1.262840,-1.565336
444,0.047349,0.897627,1.347197,1.545824
445,0.047456,0.902724,-2.730745,-2.463283
446,0.047456,0.419226,2.637403,1.654480
447,0.047715,0.481178,2.822934,2.336387
448,0.047898,0.560464,1.968212,2.502261
449,0.048142,0.530831,0.954567,0.497073
450,0.048219,0.874113,-1.681694,-1.543919
451,0.048463,0.599863,1.014318,0.300226
452,0.048722,0.010391,-0.146970,-0.198311
453,0.048783,0.139681,-0.470934,-0.082029
454,0.048844,0.404303,-0.718005,-0.945751
455,0.049165,0.469123,2.622107,2.763105
456,0.049332,0.324575,1.286444,1.851782
457,0.049332,0.450263,0.366266,-0.072960
458,0.049348,0.223133,2.093063,2.868285
459,0.049378,0.531182,1.722534,2.355239
460,0.049409,0.717113,1.900233,1.887586
461,0.049424,0.338216,1.743809,1.378347
462,0.049638,0.433768,0.881879,0.949418
463,0.049653,0.974121,-1.048320,-0.804801
464,0.049714,0.391608,-0.898740,-1.844470
465,0.049714,0.017777,1.211371,0.704018
466,0.050156,0.570138,-2.411939,-1.135940
467,0.050263,0.240482,0.379675,0.464213
468,0.050370,0.576669,-0.244453,-0.492137
469,0.050416,0.085130,-0.442618,0.021827
470,0.050614,0.787472,-1.360215,-3.318037
471,0.050782,0.937697,1.580205,2.695969
472,0.051286,0.118593,0.256275,0.556193
473,0.051316,0.129458,2.319894,2.678514
474,0.051362,0.413565,0.014893,0.882791
475,0.051743,0.025147,2.080818,1.769417
476,0.051820,0.365530,1.086671,0.282792
477,0.051865,0.505211,1.586855,0.403922
478,0.052216,0.632624,0.763927,0.072876
479,0.052354,0.981598,2.423635,2.167359
480,0.052537,0.781415,1.719129,2.814877
481,0.052552,0.314488,-0.708747,-0.293344
482,0.052552,0.338689,1.994723,1.802247
483,0.052613,0.854505,-1.962624,-1.835316
484,0.052628,0.107836,1.490075,0.912058
485,0.052659,0.090730,1.668851,2.549888
486,0.052705,0.925734,-2.704735,-1.903479
487,0.052735,0.333730,2.435216,2.408927
488,0.052811,0.190112,1.444544,2.761794
489,0.052842,0.546136,2.880637,3.147291
490,0.053147,0.526772,-2.866010,-0.998321
491,0.053147,0.975784,2.886203,2.697115
492,0.053162,0.901595,-1.261244,-0.168882
493,0.053223,0.667735,-0.056994,0.661090
494,0.053468,0.707881,1.618904,2.202112
495,0.053483,0.036255,-2.035577,-1.485995
496,0.053635,0.903853,2.197715,2.687644
497,0.053773,0.610147,2.632015,3.010332
498,0.053803,0.933623,-1.891397,-1.679367
499,0.054292,0.048676,-2.898043,-2.101278
500,0.054307,0.147631,-1.062755,-0.624097
501,0.054307,0.062776,0.155151,0.663650
502,0.054597,0.546120,0.016103,0.906671
503,0.054627,0.499306,-0.476103,-1.446860
504,0.054688,0.544594,2.136642,2.549888
505,0.054856,0.667582,-2.369035,-2.749201
506,0.055131,0.069535,-0.379142,-0.648886
507,0.055146,0.297292,1.324279,1.285916
508,0.055146,0.997314,0.191158,-0.937574
509,0.055390,0.954650,0.389265,0.063117
510,0.055421,0.289464,2.290073,2.161136
511,0.055436,0.140185,2.295320,2.100209
512,0.055497,0.557580,0.606923,0.062199
513,0.055558,0.327245,1.409280,0.156976
514,0.055573,0.801373,0.585933,0.663801
515,0.055726,0.258335,-1.126331,-1.863244
516,0.055833,0.820813,-0.293927,-0.837818
517,0.055863,0.099641,1.223019,1.078516
518,0.055894,0.659373,0.607335,2.110857
519,0.056245,0.530419,3.275650,2.619172
520,0.056428,0.529152,0.981759,1.407382
521,0.056565,0.159396,-0.376964,0.101606
522,0.056565,0.543893,-2.236692,-1.728816
523,0.056596,0.220539,1.769951,1.085969
524,0.056611,0.753323,2.747344,2.563139
525,0.056611,0.754574,-1.541717,-2.362265
526,0.056886,0.578164,-1.535612,-0.818283
527,0.057130,0.373877,1.246466,1.223190
528,0.057389,0.044541,-1.103444,-0.736007
529,0.057496,0.656458,2.378922,2.342623
530,0.057511,0.930266,2.281041,1.927912
531,0.057527,0.630213,-2.218499,-2.137598
532,0.057557,0.557321,1.789874,1.098377
533,0.057572,0.980667,-1.404781,-2.127132
534,0.057649,0.388510,-0.040834,0.536806
535,0.057664,0.759655,-2.271084,-1.453678
536,0.057832,0.376410,0.227325,0.263068
537,0.057832,0.206851,0.273309,0.006180
538,0.058335,0.411185,-0.282905,0.510730
539,0.058350,0.259586,-0.217190,-0.545553
540,0.058350,0.584680,2.296141,0.610554
541,0.058412,0.540642,-0.796623,-0.299562
542,0.058579,0.561517,1.924134,1.444494
543,0.058640,0.241444,0.729759,2.660862
544,0.058701,0.063828,-0.175228,0.215235
545,0.058717,0.168231,-0.091426,0.316875
546,0.058839,0.523171,0.750624,2.131532
547,0.059129,0.672328,-0.447860,-0.434888
548,0.059190,0.461723,-1.884884,-1.181046
549,0.059419,0.634424,1.781415,1.523244
550,0.059464,0.126268,1.603688,0.597429
551,0.059495,0.712291,1.434025,1.128690
552,0.059586,0.302861,-0.718312,-1.430586
553,0.059770,0.295888,-0.296106,-0.307804
554,0.059785,0.155612,0.156435,0.317849
555,0.059892,0.494392,-0.385625,0.411275
556,0.060182,0.878248,-0.090710,-0.397913
557,0.060273,0.297597,0.587420,-0.592995
558,0.060273,0.359380,0.482689,1.412941
559,0.060563,0.577600,-1.450859,-1.316241
560,0.060609,0.035218,-2.613899,-4.191213
561,0.060624,0.371847,-0.914220,-1.526778
562,0.060685,0.962661,2.240300,2.662504
563,0.060777,0.984665,0.963686,1.679876
564,0.061189,0.973251,-1.523041,-1.717373
565,0.061250,0.459312,2.974682,1.642254
566,0.061326,0.785428,1.380811,1.008343
567,0.061616,0.178866,2.556881,2.381259
568,0.061616,0.296757,-0.792960,-0.592995
569,0.061646,0.225788,1.554716,1.771326
570,0.061677,0.033661,-0.611585,-0.308325
571,0.061692,0.297841,0.418945,-0.514958
572,0.061845,0.073732,1.757157,2.143818
573,0.062119,0.849561,0.578869,0.888460
574,0.062150,0.312673,-0.394683,-0.119829
575,0.062226,0.156344,0.175459,0.306607
576,0.062318,0.502525,1.280586,0.860304
577,0.062333,0.534829,-1.270699,-2.657334
578,0.062364,0.281315,1.689477,1.502878
579,0.062486,0.768276,0.418972,1.347081
580,0.062562,0.727718,-0.606210,-1.471847
581,0.062791,0.703807,-1.034782,0.498257
582,0.062806,0.503807,1.697379,2.734925
583,0.063157,0.388220,-0.634357,-1.699703
584,0.063386,0.834714,2.174810,1.170462
585,0.063630,0.227481,2.620546,2.873790
586,0.063798,0.186679,2.899863,2.468060
587,0.064149,0.956863,-0.471851,-0.043816
588,0.064271,0.447227,-1.240051,-1.161302
589,0.064286,0.559411,-2.296961,-2.110994
590,0.064363,0.367590,-0.393948,0.642873
591,0.064378,0.036194,-2.655241,-2.584378
592,0.064485,0.393210,2.845237,2.059802
593,0.064500,0.595697,-1.978779,-1.884490
594,0.064530,0.700755,-0.435918,-1.842748
595,0.064698,0.690867,-0.943605,-0.826564
596,0.064729,0.273381,1.861147,2.422618
597,0.064790,0.704555,-1.612633,-1.360183
598,0.064836,0.829419,-0.485503,-1.555237
599,0.065263,0.646418,1.871984,2.828497
600,0.065385,0.308171,2.075588,1.964513
601,0.065415,0.624140,0.556737,0.768761
602,0.065461,0.650233,-1.820800,-2.852108
603,0.065461,0.797345,0.128486,1.064314
604,0.065476,0.458335,-1.582909,-1.157569
605,0.065492,0.348684,-1.148862,-0.655009
606,0.065537,0.967697,1.016763,0.828250
607,0.065644,0.889693,-1.925799,-1.510282
608,0.065812,0.378500,0.952433,0.865484
609,0.066102,0.431250,-0.138601,0.136509
610,0.066209,0.723247,-0.516412,-0.497360
