,x,y,z_test,z_pred
58,0.006714,0.753658,1.114852,1.173049
59,0.006744,0.019608,0.856276,0.670451
60,0.006760,0.521904,9.070778,9.280640
61,0.007126,0.338674,-0.459923,-0.408324
62,0.007309,0.359518,-1.719813,-1.672436
63,0.007385,0.230167,-0.988628,-0.958675
64,0.007507,0.703792,4.261308,4.194043
65,0.007553,0.966705,1.849232,1.960299
66,0.007584,0.949325,-0.519437,-0.239694
67,0.007858,0.342824,2.162405,1.949214
68,0.008133,0.783154,0.698198,0.706282
69,0.008286,0.321569,1.280497,1.501815
70,0.008606,0.066499,-1.780118,-1.779913
71,0.008637,0.448798,-0.348320,-0.337268
72,0.008667,0.014755,-2.911359,-2.987757
73,0.008667,0.429099,-0.039842,-0.054245
74,0.008728,0.980804,-1.166824,-1.183513
75,0.008820,0.974762,-0.672235,-0.607205
76,0.009140,0.164736,-5.328227,-5.571494
77,0.009232,0.242145,2.147446,1.872609
78,0.009598,0.316747,0.296361,0.236591
79,0.009613,0.456107,1.954323,1.939455
80,0.009674,0.759426,0.513883,0.603062
81,0.009674,0.292683,0.809554,0.831515
82,0.009674,0.798611,-0.010437,-0.019894
83,0.009720,0.492699,-1.665337,-1.602459
84,0.010147,0.251362,4.181904,4.460421
85,0.010254,0.147295,5.284206,4.957701
86,0.010285,0.313832,0.981956,0.952088
87,0.010315,0.330114,9.304948,8.854013
88,0.010590,0.447639,-0.116269,-0.031783
89,0.010605,0.418677,1.279742,1.371843
90,0.010834,0.426535,0.355046,0.487681
91,0.010834,0.607553,0.219847,0.074969
92,0.010849,0.107317,1.366151,1.325168
93,0.010864,0.610513,79.269610,91.780754
94,0.011185,0.315129,3.395753,3.343897
95,0.011246,0.272496,-0.306910,-0.305865
96,0.011276,0.377752,-3.563222,-3.325875
97,0.011322,0.900786,0.625309,0.608901
98,0.011444,0.697444,4.167549,4.215036
99,0.011505,0.771267,1.377657,1.387715
100,0.011551,0.073487,0.523228,0.505378
101,0.011704,0.342718,1.437541,1.618141
102,0.011749,0.861402,-0.941610,-0.743697
103,0.011765,0.585183,0.962601,0.861781
104,0.011887,0.274159,0.880829,0.957008
105,0.012268,0.994781,0.770881,0.995349
106,0.012268,0.353475,0.901843,0.851188
107,0.012360,0.272816,0.103368,0.074398
108,0.012543,0.352773,4.668076,4.901753
109,0.012558,0.318349,1.049198,1.037497
110,0.012589,0.147646,1.885669,1.708780
111,0.012680,0.661524,-0.403726,-0.333015
112,0.012848,0.611154,1.020137,0.679093
113,0.013291,0.927245,3.394742,3.710543
114,0.013428,0.045136,-0.286889,-0.333978
115,0.013474,0.497139,-0.405253,-0.285800
116,0.013565,0.023789,-0.693959,-0.918411
117,0.013642,0.741329,0.455693,0.474306
118,0.013672,0.940642,1.803849,1.703255
119,0.014176,0.624826,3.429962,3.140929
120,0.014206,0.907103,2.134349,2.230243
121,0.014282,0.583200,-0.281454,-0.296485
122,0.014282,0.570199,-0.424420,-0.159025
123,0.014343,0.627359,3.377011,3.393122
124,0.014405,0.936568,-0.010981,0.094496
125,0.014511,0.562325,1.931208,2.037264
126,0.014557,0.216220,4.913107,4.962495
127,0.014618,0.824247,-0.063707,-0.021993
128,0.014817,0.975692,6.995960,6.146005
129,0.014893,0.628183,-0.227863,-0.230348
130,0.015152,0.731807,1.411188,1.357166
131,0.015167,0.520531,0.423912,0.419301
132,0.015183,0.510780,2.797423,2.603729
133,0.015305,0.592813,0.068311,0.016806
134,0.015381,0.144289,2.953505,2.940494
135,0.015412,0.233524,0.073153,0.204772
136,0.015610,0.053193,-0.996767,-0.948278
137,0.015656,0.873579,-0.159296,-0.196310
138,0.015671,0.314351,0.605389,0.555289
139,0.015702,0.472862,6.833678,7.968404
140,0.015824,0.923720,2.265007,2.196519
141,0.015885,0.767300,1.867862,1.884175
142,0.015885,0.672251,-1.941412,-1.971518
143,0.016205,0.247700,0.246354,0.275240
144,0.016251,0.672404,2.153095,2.199158
145,0.016358,0.399649,-2.958436,-3.001620
146,0.016495,0.791730,0.831359,0.840703
147,0.016541,0.501335,0.375712,0.341830
148,0.016632,0.544579,2.211841,2.235754
149,0.016739,0.964630,1.982767,1.956725
150,0.016815,0.198596,2.018008,1.793842
151,0.016876,0.825254,6.223157,6.254064
152,0.016892,0.231403,-2.572618,-2.488123
153,0.017243,0.743587,1.967275,1.954731
154,0.017380,0.467765,2.301814,2.254052
155,0.017441,0.497841,-2.094010,-2.116951
156,0.017502,0.063111,0.342364,0.207426
157,0.017594,0.160571,5.127456,5.112421
158,0.017624,0.154681,-3.730342,-3.890032
159,0.017746,0.340703,0.179949,0.177948
160,0.017777,0.157534,1.727391,1.727829
161,0.017838,0.291234,-0.980439,-1.009414
162,0.017884,0.483177,-0.353808,-0.285800
163,0.018128,0.062272,-1.136830,-1.115703
164,0.018158,0.442420,1.360027,1.375894
165,0.018189,0.313451,0.922257,1.009444
166,0.018189,0.869108,1.192846,1.194014
167,0.018219,0.838315,2.619192,2.518431
168,0.018570,0.993622,-0.222116,-0.238193
169,0.018631,0.788708,3.600926,3.613361
170,0.018738,0.494667,4.808091,3.909063
171,0.018891,0.779522,-0.455802,-0.266325
172,0.019165,0.501854,23.906935,29.271355
173,0.019165,0.088823,1.246726,1.245160
174,0.019455,0.155459,55.624310,52.165276
175,0.019547,0.638727,0.835402,0.784900
176,0.019654,0.653666,0.578367,0.578178
177,0.019684,0.357870,20.811800,21.630960
178,0.019684,0.458381,2.487796,3.096627
179,0.019715,0.293111,1.316915,1.274310
180,0.019821,0.642283,1.181414,1.484785
181,0.019883,0.301701,1.024234,1.019298
182,0.020157,0.550500,4.570163,4.793316
183,0.020249,0.540307,1.270926,1.259429
184,0.020340,0.555474,-2.412176,-2.360128
185,0.020462,0.378775,-1.830115,-1.768308
186,0.020508,0.061845,5.050158,5.183227
187,0.020676,0.215183,0.483312,0.622296
188,0.020722,0.982528,-1.010325,-0.938421
189,0.020722,0.274342,5.123033,5.063245
190,0.020752,0.405249,4.800921,4.759651
191,0.020768,0.919585,1.670548,1.704075
192,0.020798,0.188296,1.080652,1.109570
193,0.020813,0.356497,6.852836,6.802735
194,0.020859,0.610422,-1.339094,-1.310084
195,0.021103,0.334432,0.272696,0.177948
196,0.021271,0.233692,0.478792,0.360014
197,0.021302,0.382650,-1.051386,-0.734635
198,0.021332,0.486534,1.028011,0.988310
199,0.021347,0.781643,3.159788,2.985069
200,0.021424,0.805890,12.438356,12.708359
201,0.021500,0.810208,3.779706,3.804495
202,0.021530,0.403418,0.774636,0.786473
203,0.021530,0.253422,1.037591,1.064092
204,0.021637,0.863294,-0.530326,-0.542347
205,0.021729,0.761303,20.065922,19.468496
206,0.021744,0.752850,0.910207,0.949146
207,0.021790,0.479728,0.644805,0.520606
208,0.021790,0.318441,0.001168,-0.012027
209,0.021836,0.046357,-1.159879,-1.131786
210,0.022141,0.038529,-0.906893,-0.810666
211,0.022187,0.940414,-0.070810,0.087757
212,0.022370,0.959884,2.179243,2.146621
213,0.022431,0.371588,1.445520,1.353411
214,0.022461,0.553841,1.275715,1.186171
215,0.022492,0.715541,-2.082200,-2.057033
216,0.022492,0.705455,4.149713,3.466928
217,0.022660,0.248249,1.146778,1.180142
218,0.022705,0.761257,4.704725,4.762742
219,0.022736,0.758236,6.835870,6.845857
220,0.023133,0.958450,0.677871,0.697784
221,0.023224,0.770718,-1.688486,-1.773849
222,0.023270,0.942351,0.673421,0.788117
223,0.023270,0.512886,0.861600,0.764438
224,0.023316,0.881331,2.879772,2.799745
225,0.023316,0.289815,0.644366,0.615342
226,0.023346,0.005844,-1.197826,-1.200412
227,0.023438,0.265599,-0.213352,-0.048044
228,0.023468,0.238270,0.620108,0.689430
229,0.023728,0.748836,0.612603,0.623245
230,0.023835,0.893370,2.183630,2.241242
231,0.024231,0.817792,0.998882,0.862194
232,0.024308,0.594278,0.062506,-0.028044
233,0.024323,0.046387,2.407391,2.539903
234,0.024399,0.105562,0.506346,0.645157
235,0.024598,0.948684,-0.713485,-0.727887
236,0.025177,0.358602,-0.032685,-0.016402
237,0.025238,0.989609,0.424017,0.421673
238,0.025330,0.395285,0.590240,0.427076
239,0.025345,0.645151,4.800873,4.651850
240,0.025345,0.720790,20.805622,22.610851
241,0.025376,0.993790,1.368509,1.300007
242,0.025391,0.369451,3.430800,3.513632
243,0.025422,0.131792,24.700998,22.610851
244,0.025498,0.771145,0.417131,0.401827
245,0.025574,0.692409,0.764514,0.935206
246,0.025696,0.116396,-2.316217,-2.375844
247,0.025772,0.376516,-0.195153,-0.222158
248,0.026322,0.934417,2.518003,2.569589
249,0.026337,0.059312,1.234448,1.200551
250,0.026368,0.570855,1.263266,1.378940
251,0.026413,0.919844,0.643574,0.660746
252,0.026429,0.310460,4.126696,3.912550
253,0.026429,0.097780,1.673498,1.662989
254,0.026490,0.130495,14.794964,14.268486
255,0.026490,0.663752,1.396154,1.666512
256,0.026520,0.462669,2.079656,2.285729
257,0.026520,0.977844,1.944935,1.886449
258,0.026520,0.916106,0.993501,1.181036
259,0.026841,0.846723,-0.223178,-0.241507
260,0.027115,0.899550,-1.547931,-1.543970
261,0.027176,0.440269,0.600617,0.598810
262,0.027222,0.354620,4.464737,4.558669
263,0.027298,0.329168,-0.691880,-0.542347
264,0.027359,0.524498,6.448299,7.890939
265,0.027420,0.316258,-1.420361,-1.277881
266,0.027527,0.496666,-0.496664,-0.566756
267,0.027695,0.964248,0.008939,0.126991
268,0.027710,0.014771,1.967596,2.202462
269,0.027710,0.583185,-1.367386,-1.269876
270,0.027771,0.517220,2.786977,2.561662
271,0.028122,0.551614,1.283127,1.258300
272,0.028214,0.345480,0.030220,-0.019927
273,0.028321,0.632441,-0.263141,-0.072764
274,0.028397,0.075898,0.225334,0.139212
275,0.028519,0.089220,-0.027235,0.010708
276,0.028565,0.545892,1.082974,1.006586
277,0.028595,0.326406,11.781479,11.799249
278,0.028611,0.268208,1.506605,1.768259
279,0.028763,0.495613,-0.793961,-0.861741
280,0.028763,0.573434,-0.253291,-0.254480
281,0.029191,0.067155,-1.140305,-1.127450
282,0.029404,0.385550,0.218203,0.199991
283,0.029404,0.599313,0.701902,0.622999
284,0.029450,0.315633,0.025116,-0.020291
285,0.029450,0.637552,0.338006,0.292957
286,0.029557,0.575555,1.945147,1.903601
287,0.029557,0.628763,2.838987,2.793125
288,0.029648,0.693523,0.345124,0.316257
289,0.029786,0.111330,4.147360,3.850669
290,0.029847,0.078645,7.774179,8.639160
291,0.030121,0.288640,2.607913,2.449907
292,0.030228,0.095109,2.203996,2.195728
293,0.030503,0.951415,1.271808,1.332845
294,0.030503,0.044800,3.420125,3.525155
295,0.030533,0.102800,0.530828,0.559899
296,0.030549,0.513634,-0.445241,-0.310364
297,0.030701,0.926238,-0.725284,-0.722807
298,0.030854,0.343679,3.980548,3.951890
299,0.030884,0.454826,5.180848,4.336719
300,0.031342,0.140490,0.239143,0.257063
301,0.031357,0.600458,4.396889,4.172014
302,0.031418,0.251423,-0.812925,-0.838010
303,0.031861,0.660227,-1.102474,-1.231292
304,0.031876,0.176226,2.616721,3.002828
305,0.032105,0.301823,0.531579,0.636102
306,0.032242,0.415869,1.380010,1.307488
307,0.032273,0.921691,-1.981136,-2.010593
308,0.032395,0.354543,-0.768648,-0.617907
309,0.032502,0.692119,3.447382,3.314688
310,0.032563,0.100816,0.494615,0.415783
311,0.032654,0.169802,5.556119,5.507296
312,0.032776,0.596796,-0.987678,-0.928098
313,0.033127,0.269810,1.328536,1.195563
314,0.033188,0.779629,0.238908,0.290640
315,0.033402,0.892454,3.109640,3.218163
316,0.033463,0.000717,-0.650725,-0.921770
317,0.033478,0.417823,0.575922,0.355532
318,0.033616,0.379294,-0.239480,-0.616233
319,0.033616,0.670329,1.086845,0.864714
320,0.033783,0.530205,-0.248971,-0.259721
321,0.033814,0.961181,-1.155348,-1.102173
322,0.033845,0.194461,1.073145,1.064980
323,0.033860,0.453529,0.895089,0.878028
324,0.033860,0.394888,-0.047369,-0.016402
325,0.034104,0.111284,1.879617,1.977756
326,0.034211,0.380301,3.784538,3.709519
327,0.034241,0.285725,4.630828,4.256858
328,0.034470,0.863371,6.373469,5.193953
329,0.034592,0.821637,0.825765,0.902649
330,0.034638,0.480644,1.811704,1.751030
331,0.035157,0.019333,1.112733,1.216209
332,0.035187,0.329244,-0.056993,-0.084157
333,0.035264,0.054414,6.343600,6.021472
334,0.035309,0.447364,0.948159,1.002961
335,0.035416,0.914656,0.690054,1.047312
336,0.035431,0.296422,1.031237,1.070174
337,0.035538,0.415152,-0.977071,-1.034257
338,0.035630,0.501534,1.259815,1.158022
339,0.035660,0.724773,-1.358892,-1.184652
340,0.036271,0.176516,7.435129,7.128964
341,0.036454,0.279286,-0.301111,-0.280246
342,0.036652,0.230335,0.264870,0.456578
343,0.036713,0.398581,-2.036176,-1.703326
344,0.036759,0.609171,-0.793999,-0.763865
345,0.036774,0.930510,1.691167,1.598991
346,0.036805,0.161257,0.040817,0.027099
347,0.037125,0.995575,0.880481,0.677403
348,0.037232,0.791608,-1.169274,-0.996290
349,0.037369,0.231632,3.022073,3.321432
350,0.037781,0.594430,0.774850,0.783998
351,0.037797,0.439567,0.668042,0.637403
352,0.038254,0.495659,1.760717,1.822515
353,0.038376,0.601648,-0.492691,-0.535557
354,0.038407,0.189334,-2.241127,-2.227127
355,0.038437,0.464897,17.022478,21.660152
356,0.038483,0.272709,-0.214522,-0.190622
357,0.038560,0.576822,0.096379,0.225899
358,0.038758,0.813886,4.296928,5.089791
359,0.039109,0.190509,1.855067,1.783341
360,0.039170,0.053773,-1.389638,-1.474055
361,0.039536,0.875807,5.211632,5.225731
362,0.039597,0.146181,-0.244151,-0.342049
363,0.039612,0.861799,3.646347,3.470373
364,0.039689,0.189746,-0.290842,-0.135800
365,0.039704,0.917556,3.454240,3.033111
366,0.039780,0.106126,0.972191,1.279426
367,0.040436,0.289128,1.189221,1.287305
368,0.040452,0.432380,1.751010,1.573786
369,0.040467,0.743694,1.340888,1.276546
370,0.040543,0.931640,1.966012,2.428518
371,0.041108,0.205737,0.756079,0.712980
372,0.041245,0.694285,2.100586,2.065871
373,0.041260,0.357214,1.125195,1.132107
374,0.041550,0.444755,1.615280,1.640036
375,0.041733,0.689235,2.247671,2.378704
376,0.041871,0.322286,1.711713,1.814186
377,0.041886,0.663783,0.675612,0.851788
378,0.042115,0.761715,1.072211,1.036217
379,0.042130,0.968200,-1.046543,-1.061705
380,0.042298,0.609812,0.088990,0.095042
381,0.042298,0.008240,1.256428,1.288344
382,0.042313,0.901823,0.984779,1.276477
383,0.042329,0.315312,-0.684057,-0.501709
384,0.042344,0.598657,-0.351311,-0.254284
385,0.042435,0.944228,1.782661,2.044754
386,0.042481,0.494270,-0.968552,-0.896086
387,0.042512,0.695872,2.846843,2.838164
388,0.042573,0.792355,-1.618499,-1.974721
389,0.042618,0.568200,-0.065977,-0.190445
390,0.042634,0.820279,1.020050,0.732366
391,0.042756,0.611246,0.683431,0.620522
392,0.042756,0.574731,0.731836,0.810761
393,0.042771,0.529229,2.609977,2.729418
394,0.043168,0.031617,5.993464,5.988312
395,0.043275,0.710201,-0.765160,-0.688723
396,0.043290,0.139269,5.497697,5.656631
397,0.043320,0.309514,0.706814,0.733845
398,0.043320,0.005295,3.873821,3.775889
399,0.043565,0.464164,2.460527,2.303853
400,0.043641,0.090623,5.282226,4.959482
401,0.043702,0.765866,0.494450,0.497352
402,0.043839,0.817838,-1.561525,-1.484757
403,0.044175,0.491615,6.367294,6.357286
404,0.044190,0.283619,2.450447,2.551412
405,0.044221,0.908644,0.151674,0.181993
406,0.044297,0.889311,0.040269,-0.082022
407,0.044404,0.822400,3.920449,3.941827
408,0.044434,0.012268,0.345944,0.309261
409,0.044587,0.488106,4.208451,4.228983
410,0.044648,0.420279,1.130691,1.152441
411,0.045121,0.596262,4.271697,4.146087
412,0.045136,0.478645,0.222932,-0.003712
413,0.045151,0.501106,0.899608,0.882674
414,0.045228,0.639200,1.459324,1.451884
415,0.045335,0.302281,-0.146417,-0.060952
416,0.045426,0.070649,1.110559,0.674101
417,0.045457,0.611627,1.461443,1.149365
418,0.045548,0.746731,-3.618815,-3.639489
419,0.045640,0.378805,1.170880,1.124847
420,0.045731,0.968795,1.031334,1.040036
421,0.045792,0.323857,-0.207907,-0.289637
422,0.045808,0.497292,-2.209066,-2.209461
423,0.045808,0.786511,2.174397,2.093321
424,0.046250,0.002564,-0.520736,-0.486779
425,0.046265,0.566323,0.603808,0.632781
426,0.046342,0.908766,1.941260,1.852454
427,0.046387,0.060288,3.468253,3.710949
428,0.046479,0.624643,0.965027,0.984340
429,0.046708,0.073625,0.619623,0.799036
430,0.046815,0.665278,1.170503,1.146797
431,0.046891,0.811902,-0.414677,-0.430653
432,0.047196,0.523354,-1.408033,-1.391759
433,0.047257,0.766232,-0.105261,-0.137773
434,0.047440,0.864576,1.226209,1.242550
435,0.047456,0.174395,2.322257,2.489624
436,0.047501,0.704891,3.451844,3.629901
437,0.047501,0.341146,0.671146,0.704800
438,0.047654,0.262226,3.804386,3.474601
439,0.047654,0.380163,10.249171,11.045403
440,0.047761,0.406607,1.424392,1.302816
441,0.048112,0.593256,0.800538,0.754273
442,0.048157,0.857542,1.743825,1.733194
443,0.048188,0.345144,-0.464337,-0.445973
444,0.048188,0.197208,2.048458,1.890537
445,0.048203,0.929458,4.930712,4.880195
446,0.048447,0.236393,1.264270,1.394087
447,0.048600,0.623514,2.171238,2.198082
448,0.048615,0.127276,0.015413,0.116072
449,0.048890,0.438483,0.102725,0.139883
450,0.049134,0.038407,-6.063339,-6.032861
451,0.049287,0.233310,-0.990490,-1.432173
452,0.049424,0.338216,5.587602,5.742062
453,0.049561,0.301503,-0.118585,-0.169373
454,0.049561,0.428443,6.641600,6.637839
455,0.049622,0.210819,5.412022,5.406893
456,0.049744,0.032288,3.706179,3.609374
457,0.050126,0.616495,0.303016,0.303743
458,0.050370,0.601801,1.947865,2.075076
459,0.050431,0.205814,4.459372,4.071913
460,0.050660,0.581552,8.007729,7.506382
461,0.050736,0.187213,-1.365529,-1.354078
462,0.050767,0.398505,3.756813,3.317983
463,0.050813,0.711421,0.048269,0.007855
464,0.050874,0.452628,1.906752,1.892483
465,0.051118,0.990799,0.307393,0.345141
466,0.051316,0.390814,1.002648,1.073631
467,0.051331,0.316640,1.911071,1.950640
468,0.051377,0.764706,-0.311589,-0.252401
469,0.051408,0.698116,-0.217968,-0.128351
470,0.051545,0.339345,9.754907,10.265361
471,0.051591,0.697673,-0.493443,-0.440060
472,0.051637,0.120729,3.958401,3.952880
473,0.051682,0.414878,-1.135759,-1.044168
474,0.051713,0.869902,21.574394,28.011442
475,0.051865,0.830213,-0.174887,-0.035546
476,0.052171,0.592859,0.621215,0.612687
477,0.052232,0.127214,0.176499,0.042063
478,0.052232,0.902159,1.288299,1.285742
479,0.052277,0.164874,0.995210,0.951746
480,0.052338,0.691432,1.121593,1.123581
481,0.052430,0.474159,-0.581310,-0.574736
482,0.052461,0.718349,0.330220,0.397059
483,0.052567,0.764660,1.800509,1.917937
484,0.052598,0.727504,1.869444,2.025958
485,0.052674,0.282597,-1.346910,-1.309466
486,0.052842,0.438819,0.217903,0.266620
487,0.053147,0.525109,2.197346,2.214768
488,0.053300,0.480507,0.752549,0.799478
489,0.053483,0.620371,2.029976,2.138102
490,0.053758,0.765499,2.534937,2.566889
491,0.053773,0.452659,1.286995,1.259650
492,0.053895,0.560220,1.619402,1.596962
493,0.054124,0.170474,-0.157214,-0.177537
494,0.054215,0.234348,3.444941,3.485343
495,0.054475,0.146349,0.471129,0.512425
496,0.054688,0.664439,7.312948,7.626314
497,0.054704,0.289525,0.795839,0.850985
498,0.054734,0.098802,7.162070,6.182279
499,0.054841,0.005554,0.809883,0.830852
500,0.054841,0.529534,0.779884,0.939419
501,0.054871,0.780835,5.409893,5.180422
502,0.054887,0.449226,3.791990,3.981232
503,0.055161,0.477745,41.332184,46.758186
504,0.055177,0.880201,2.345816,2.264838
505,0.055360,0.539391,1.073843,0.969654
506,0.055451,0.630243,7.692047,7.885705
507,0.055573,0.458244,0.556485,0.505842
508,0.055634,0.410376,0.001606,-0.013367
509,0.055695,0.534371,5.166836,4.804778
510,0.055756,0.116823,7.241785,7.237433
511,0.055863,0.237629,1.379775,1.322253
512,0.056229,0.537804,-0.995767,-0.970724
513,0.056321,0.168170,4.035437,3.823576
514,0.056413,0.368490,3.990629,3.759479
515,0.056428,0.910552,-0.602478,-0.622775
516,0.056535,0.370138,-0.701959,-0.645296
517,0.056565,0.681666,-0.002805,-0.163631
518,0.056596,0.380789,0.326091,0.341789
519,0.056718,0.603113,0.610600,0.775946
520,0.057206,0.836896,0.832380,0.906651
521,0.057374,0.861173,7.017236,6.993592
522,0.057527,0.162371,3.193770,3.376987
523,0.057664,0.981170,-0.357398,-0.349333
524,0.057679,0.116472,2.049685,1.919486
525,0.057786,0.708568,3.343107,3.362850
526,0.057816,0.755871,0.718945,0.571854
527,0.058366,0.888212,4.765864,4.376385
528,0.058534,0.977462,1.443113,1.474636
529,0.059113,0.318364,-1.223851,-1.137365
530,0.059129,0.073640,-0.688350,-0.441568
531,0.059159,0.216693,2.737861,2.604904
532,0.059174,0.207477,0.319556,0.221965
533,0.059297,0.439597,-0.319428,-0.194109
534,0.059297,0.658518,1.853798,1.763756
535,0.059434,0.749218,-0.375191,-0.368095
536,0.059495,0.083879,2.209981,2.233278
537,0.059541,0.254795,2.323376,2.071449
538,0.059571,0.435401,-1.513873,-1.763426
539,0.059632,0.321538,2.648928,2.625836
540,0.059785,0.412146,1.398081,1.370977
541,0.059861,0.771237,0.373715,0.417491
542,0.059892,0.510567,-0.496893,-0.486731
543,0.060151,0.181750,1.144883,1.041010
544,0.060182,0.137407,0.738410,0.821227
545,0.060288,0.318868,4.759272,4.487418
546,0.060639,0.374121,-0.947525,-0.949993
547,0.060685,0.111101,0.501952,0.561180
548,0.060700,0.372168,0.866738,0.968024
549,0.060716,0.954772,0.556742,0.510033
550,0.060777,0.901534,-1.465439,-1.537233
551,0.060777,0.136416,2.431275,2.632257
552,0.060883,0.864439,1.395654,1.489832
553,0.061128,0.958099,1.775023,2.006017
554,0.061128,0.744182,1.096526,1.117072
555,0.061204,0.714366,1.017615,0.912175
556,0.061341,0.658778,-1.759803,-2.095501
557,0.061524,0.304341,1.393658,1.310737
558,0.061585,0.639750,0.654617,0.658870
559,0.061830,0.119249,25.351494,21.043879
560,0.061906,0.357748,2.322996,2.406701
561,0.062272,0.722515,5.136987,5.096900
562,0.062333,0.429648,3.104992,2.943998
563,0.062516,0.810300,1.770801,1.669404
564,0.062669,0.610254,3.748240,3.597292
565,0.063142,0.538094,0.404449,0.457323
566,0.063279,0.695613,0.931711,0.893203
567,0.063294,0.470436,1.623616,1.625446
568,0.063462,0.497353,4.980930,5.138020
569,0.063691,0.364279,0.703934,0.625345
570,0.063722,0.390753,-1.269517,-1.363551
571,0.063752,0.914870,1.072685,1.159160
572,0.063844,0.371191,-0.635416,-0.712457
573,0.063905,0.005539,4.032230,3.869841
574,0.064164,0.114656,0.689766,0.663919
575,0.064256,0.345205,0.470806,0.461554
576,0.064500,0.074479,-0.031460,-0.042271
577,0.064714,0.101198,-1.800286,-2.001110
578,0.064759,0.355123,-0.430082,0.043780
579,0.064759,0.271199,2.403699,2.396161
580,0.064790,0.429160,0.275094,0.205167
581,0.065141,0.860853,-0.895226,-0.957696
582,0.065187,0.551751,0.665879,0.718313
583,0.065278,0.853239,-0.264354,-0.116344
584,0.065324,0.849256,-0.928976,-0.988248
585,0.065370,0.077394,34.243736,39.656790
586,0.065492,0.491569,3.204618,3.171477
587,0.065675,0.002426,2.204973,2.089616
588,0.066148,0.321294,-3.774859,-4.103366
589,0.066316,0.274113,0.506849,0.594770
590,0.066423,0.393637,1.047187,0.892863
591,0.066438,0.544472,3.747814,3.630564
592,0.066514,0.534188,0.255554,0.131207
593,0.066545,0.855863,-0.538235,-0.521093
594,0.066560,0.016114,-0.070497,-0.134663
595,0.066560,0.462501,3.012109,3.354493
596,0.066590,0.499153,-0.133618,-0.116889
597,0.066697,0.825498,-0.394489,-0.512178
598,0.066850,0.024369,2.484383,2.459466
599,0.067109,0.841108,-0.213715,-0.234248
600,0.067277,0.076661,9.120495,7.455921
601,0.067445,0.309438,-1.400769,-1.279244
602,0.067552,0.350515,28.740976,29.472893
603,0.067597,0.492287,-2.674898,-2.632218
604,0.067659,0.086732,3.849427,3.498688
605,0.068193,0.731731,1.417285,1.415519
606,0.068223,0.160235,-1.081898,-0.972534
607,0.068254,0.774426,12.098491,12.517001
608,0.068269,0.830716,-4.320664,-4.634892
609,0.068452,0.928298,3.517342,3.624305
610,0.068574,0.395331,2.062050,2.020385
611,0.068620,0.217273,1.201420,1.186353
612,0.068650,0.317845,5.164520,5.022788
613,0.068727,0.314351,5.130085,6.918485
614,0.068742,0.780224,2.267296,2.161602
615,0.068818,0.941604,61.007350,63.650410
616,0.068894,0.936782,-2.772435,-2.838160
617,0.068894,0.385168,0.662695,0.678981
618,0.069245,0.295247,-0.870375,-0.972448
