,x,y,z_test,z_pred
133,0.016220,0.633722,0.865443,0.854007
134,0.016220,0.411246,-1.712878,-1.709252
135,0.016236,0.908507,0.528770,0.505799
136,0.016327,0.693812,-1.897087,-1.911465
137,0.016388,0.094331,0.006154,-0.070547
138,0.016449,0.629236,0.205563,0.200297
139,0.016480,0.592828,-0.673135,-0.671813
140,0.016617,0.418509,-0.308557,-0.296541
141,0.017166,0.841215,-0.358384,-0.354569
142,0.017166,0.429297,-0.457529,-0.474159
143,0.017380,0.877821,0.667389,0.658496
144,0.017395,0.004227,0.208927,0.204001
145,0.017456,0.277348,1.367274,1.380577
146,0.017456,0.114122,-0.709651,-0.711125
147,0.017578,0.927428,-1.677194,-1.669906
148,0.017746,0.984146,-1.072635,-1.071582
149,0.018235,0.427161,-0.997400,-0.993954
150,0.018250,0.261433,2.126196,2.098861
151,0.018250,0.130175,-0.881879,-0.870305
152,0.018280,0.174228,0.450819,0.458972
153,0.018357,0.764828,1.652460,1.632915
154,0.018616,0.177890,-0.307498,-0.343075
155,0.018845,0.001602,-1.275378,-1.280413
156,0.018860,0.465110,1.169722,1.214952
157,0.019181,0.894560,0.650306,0.648933
158,0.019181,0.235828,0.320751,0.308612
159,0.019364,0.745373,0.373923,0.351475
160,0.019379,0.707469,0.444595,0.436950
161,0.019394,0.660868,0.203314,0.196582
162,0.019425,0.125734,1.802002,1.788769
163,0.019654,0.438651,1.648455,1.655635
164,0.019669,0.937362,0.461780,0.477270
165,0.019776,0.358328,0.621349,0.616844
166,0.019806,0.933471,-1.256536,-1.258624
167,0.019852,0.639872,0.169022,0.138149
168,0.019867,0.877424,0.839875,0.809912
169,0.020188,0.449683,0.778923,0.776309
170,0.020340,0.935561,1.109537,1.089964
171,0.020340,0.112612,1.294683,1.309983
172,0.020386,0.276463,-0.871460,-0.884882
173,0.020478,0.973632,-0.054661,-0.077142
174,0.020508,0.002640,-0.618590,-0.613606
175,0.020569,0.163348,-0.683505,-0.715932
176,0.020584,0.684794,0.558722,0.545569
177,0.020645,0.369894,-0.826332,-0.817230
178,0.020661,0.313603,0.707230,0.690120
179,0.020676,0.477440,-0.480243,-0.472473
180,0.020676,0.025803,0.034405,0.033311
181,0.020722,0.304875,0.399965,0.399849
182,0.020813,0.087694,-0.353706,-0.351623
183,0.020874,0.942428,0.933649,0.937733
184,0.021195,0.212604,1.014340,0.995147
185,0.021195,0.535897,-0.501132,-0.514195
186,0.021347,0.786175,-0.371894,-0.371899
187,0.021439,0.201373,0.989067,0.984047
188,0.021454,0.996765,-0.142277,-0.097579
189,0.021561,0.521111,-0.820130,-0.836116
190,0.021714,0.779339,0.926939,0.934672
191,0.021790,0.219608,1.634616,1.628786
192,0.021805,0.700877,0.365940,0.359735
193,0.021851,0.796307,0.371623,0.368429
194,0.022293,0.954162,-0.807872,-0.826233
195,0.022416,0.003326,-0.843934,-0.845768
196,0.022431,0.710292,-0.401529,-0.399429
197,0.022446,0.377447,-0.082498,-0.039363
198,0.022446,0.864363,0.161922,0.163433
199,0.022461,0.676783,1.807475,1.796693
200,0.022477,0.987167,-0.077281,-0.088479
201,0.022614,0.389517,-0.646266,-0.621130
202,0.022675,0.287633,0.305891,0.308633
203,0.022690,0.332418,-0.195178,-0.212192
204,0.023133,0.267308,-0.306696,-0.305005
205,0.023285,0.773724,-0.478599,-0.467901
206,0.023362,0.627604,0.655173,0.647894
207,0.023499,0.503731,-0.498861,-0.491365
208,0.023636,0.051331,0.555651,0.566469
209,0.023636,0.126116,1.078300,1.074426
210,0.023651,0.112840,0.689772,0.694734
211,0.023697,0.867308,1.354525,1.368372
212,0.023713,0.382315,0.241751,0.280953
213,0.023774,0.818616,-0.581353,-0.575362
214,0.023835,0.653117,-0.276152,-0.285700
215,0.024201,0.999619,1.175124,1.175213
216,0.024353,0.306264,-0.254084,-0.248679
217,0.024399,0.387488,0.804164,0.806675
218,0.024598,0.809537,-0.365726,-0.361518
219,0.024826,0.902602,0.236224,0.242441
220,0.024826,0.080674,1.148634,1.146318
221,0.025177,0.498741,1.088889,1.094932
222,0.025193,0.887785,-0.359959,-0.351071
223,0.025254,0.754192,-0.206424,-0.215157
224,0.025299,0.300618,-0.055766,-0.048418
225,0.025360,0.891539,-0.440662,-0.446683
226,0.025452,0.779736,-0.723696,-0.751842
227,0.025513,0.541375,0.191513,0.183185
228,0.025528,0.334218,-0.857133,-0.878004
229,0.025605,0.332403,0.162158,0.164683
230,0.025620,0.002670,0.686008,0.674966
231,0.025666,0.838422,-0.735727,-0.703090
232,0.025757,0.846418,0.991668,0.989136
233,0.026108,0.900725,-0.266281,-0.281146
234,0.026337,0.273289,1.145978,1.133483
235,0.026337,0.483635,1.109296,1.081406
236,0.026551,0.642832,-0.638091,-0.631928
237,0.026596,0.579538,-1.166970,-1.154642
238,0.026612,0.327565,-0.188239,-0.170653
239,0.026642,0.262516,1.371778,1.379277
240,0.026673,0.116716,1.112840,1.102315
241,0.026719,0.539132,-0.215351,-0.221270
242,0.026780,0.907118,-0.621804,-0.635143
243,0.026841,0.230640,0.314739,0.309818
244,0.027253,0.134859,-0.564041,-0.562276
245,0.027283,0.179797,-0.286524,-0.300027
246,0.027283,0.683452,0.651577,0.661483
247,0.027329,0.256519,0.221178,0.222460
248,0.027436,0.694285,0.020080,0.025542
249,0.027604,0.592508,-1.111260,-1.122522
250,0.027634,0.186114,-0.879040,-0.872541
251,0.027863,0.619760,1.453138,1.431317
252,0.028214,0.386114,1.176187,1.175463
253,0.028351,0.022293,0.487747,0.484208
254,0.028504,0.583551,1.289891,1.299361
255,0.028519,0.758282,-0.651092,-0.674434
256,0.028779,0.230793,0.601870,0.574388
257,0.028809,0.377600,0.182770,0.166191
258,0.028855,0.859174,-0.351519,-0.348436
259,0.028855,0.879606,-1.006813,-1.007848
260,0.029175,0.080766,-0.239889,-0.239987
261,0.029191,0.729412,0.924261,0.963057
262,0.029221,0.519173,0.405183,0.413416
263,0.029297,0.737881,0.974509,0.963588
264,0.029389,0.873304,-0.901150,-0.857536
265,0.029511,0.507118,0.762822,0.763974
266,0.029541,0.570153,-0.036707,-0.047374
267,0.029541,0.499626,-0.183628,-0.171068
268,0.029603,0.866316,2.075652,2.079671
269,0.029633,0.077195,-0.358460,-0.339050
270,0.029786,0.111330,-0.043930,-0.021171
271,0.029816,0.692836,0.135065,0.150190
272,0.030167,0.261341,0.743011,0.751507
273,0.030365,0.493843,0.769037,0.754631
274,0.030442,0.347799,0.848944,0.849398
275,0.030533,0.173602,1.688406,1.680678
276,0.030884,0.286259,0.248393,0.252510
277,0.031296,0.743359,-0.241668,-0.252200
278,0.031296,0.242374,1.094442,1.096023
279,0.031449,0.262684,0.142232,0.166747
280,0.031556,0.938598,1.401803,1.405712
281,0.031632,0.437858,1.329320,1.335302
282,0.031785,0.644663,2.068744,2.052525
283,0.031830,0.609461,-0.370573,-0.358651
284,0.032593,0.460197,0.455691,0.445942
285,0.032807,0.728298,0.683346,0.685865
286,0.032807,0.491691,0.625013,0.646186
287,0.033295,0.254185,0.427104,0.446578
288,0.033310,0.589120,-0.747265,-0.773246
289,0.033356,0.685344,-0.066182,-0.081855
290,0.033356,0.705776,-0.486779,-0.488043
291,0.033402,0.496529,-0.536629,-0.553498
292,0.033494,0.243290,-1.411757,-1.410940
293,0.033509,0.485878,-1.275710,-1.253156
294,0.033524,0.787335,1.540723,1.534218
295,0.033616,0.268330,0.567508,0.561688
296,0.033631,0.076371,0.683441,0.653516
297,0.033814,0.834241,1.140845,1.133716
298,0.034134,0.544793,2.258135,2.253652
299,0.034134,0.620676,-0.769211,-0.766472
300,0.034241,0.557656,0.788430,0.763714
301,0.034440,0.893309,1.162581,1.141068
302,0.034440,0.957702,0.641849,0.635396
303,0.034455,0.196338,0.961736,0.940678
304,0.034455,0.290242,2.233896,2.259862
305,0.034531,0.485527,0.303772,0.301593
306,0.034653,0.535744,1.530403,1.537145
307,0.034668,0.666606,-0.719242,-0.727901
308,0.034745,0.317510,0.836827,0.821404
309,0.034867,0.400229,-2.077900,-2.045744
310,0.034882,0.383856,-0.636358,-0.633788
311,0.035111,0.305623,-0.546273,-0.490911
312,0.035187,0.569833,1.445623,1.433183
313,0.035309,0.457511,2.243397,2.235813
314,0.035325,0.947906,-0.194295,-0.186969
315,0.035325,0.870832,2.045625,2.043522
316,0.035477,0.279149,-0.550111,-0.563763
317,0.035660,0.724773,-0.625395,-0.628444
318,0.035691,0.219837,-0.731894,-0.731992
319,0.035767,0.534691,0.628976,0.622472
320,0.035813,0.446296,-0.225319,-0.204759
321,0.035859,0.769406,1.432183,1.411211
322,0.036255,0.716182,0.638839,0.677636
323,0.036561,0.450278,0.398093,0.393310
324,0.036606,0.781521,-0.188611,-0.189117
325,0.036667,0.392569,0.794366,0.796940
326,0.036683,0.813199,1.308924,1.317429
327,0.036698,0.718303,-0.563758,-0.533634
328,0.036881,0.897353,-1.073980,-1.068804
329,0.037171,0.468177,1.047300,1.067117
330,0.037217,0.922454,1.616141,1.617424
331,0.037232,0.762402,1.212895,1.202893
332,0.037308,0.298405,1.164253,1.159581
333,0.037598,0.301274,0.709902,0.711004
334,0.037705,0.837537,0.289300,0.307154
335,0.037812,0.684108,0.502954,0.456725
336,0.037873,0.290211,2.239858,2.243784
337,0.038376,0.920531,1.436242,1.446931
338,0.038437,0.817227,-0.533346,-0.515720
339,0.038605,0.712184,1.975950,1.972910
340,0.038804,0.683879,2.246182,2.249363
341,0.038834,0.966247,0.497223,0.501185
342,0.038849,0.849210,-0.258163,-0.246852
343,0.038880,0.261570,-1.663625,-1.665575
344,0.039139,0.732158,2.188703,2.215459
345,0.039170,0.476463,-0.265535,-0.267725
346,0.039216,0.912688,1.466985,1.498740
347,0.039322,0.392676,0.164928,0.172510
348,0.039582,0.591318,1.742143,1.726432
349,0.039704,0.917556,0.897851,0.909570
350,0.039811,0.471153,-0.582942,-0.560799
351,0.039887,0.301656,0.377687,0.381162
352,0.039902,0.834852,-1.237023,-1.223024
353,0.040223,0.270695,-0.080794,-0.094743
354,0.040253,0.024659,0.673204,0.681090
355,0.040314,0.102144,0.613862,0.597732
356,0.040360,0.160784,-0.472750,-0.466301
357,0.040497,0.957305,0.012022,0.017645
358,0.040543,0.436667,0.929150,0.930177
359,0.040574,0.178820,-0.032475,-0.021953
360,0.040589,0.821286,1.662529,1.591572
361,0.040650,0.466361,1.171581,1.182501
362,0.040711,0.755749,-0.507132,-0.482666
363,0.040787,0.150729,-0.435327,-0.434259
364,0.040803,0.631662,0.390862,0.391477
365,0.041337,0.810407,0.358648,0.346259
366,0.041550,0.613581,-0.478827,-0.457539
367,0.041566,0.197345,0.726376,0.727585
368,0.041581,0.281132,0.812836,0.833036
369,0.041672,0.372305,-0.865070,-0.876718
370,0.041764,0.530526,0.378127,0.380492
371,0.041840,0.367193,-0.756527,-0.742979
372,0.042100,0.936294,-0.063846,-0.071167
373,0.042191,0.421363,0.635764,0.637581
374,0.042267,0.473182,-0.792917,-0.781164
375,0.042313,0.044572,0.345070,0.362669
376,0.042405,0.386450,-0.634632,-0.629911
377,0.042573,0.413199,0.789708,0.779055
378,0.042603,0.557244,1.328320,1.359273
379,0.042649,0.333745,0.944572,0.950092
380,0.042664,0.182605,1.475087,1.455063
381,0.042664,0.046418,0.377579,0.349492
382,0.042802,0.334371,0.640312,0.633792
383,0.043122,0.240848,-0.552509,-0.553250
384,0.043366,0.053742,-0.236905,-0.244260
385,0.043366,0.799115,1.829402,1.823677
386,0.043488,0.682414,-1.608073,-1.606891
387,0.043488,0.291157,2.100533,2.090279
388,0.043641,0.840742,1.712407,1.714059
389,0.043854,0.197314,-0.558102,-0.557464
390,0.044175,0.835431,0.066634,0.058506
391,0.044419,0.796429,-0.433987,-0.408336
392,0.044556,0.649409,0.796108,0.786241
393,0.044739,0.161105,0.698011,0.702564
394,0.044831,0.848539,0.610253,0.624259
395,0.045121,0.653132,-0.096489,-0.103369
396,0.045304,0.666163,1.079659,1.103467
397,0.045518,0.166400,0.798416,0.799255
398,0.045579,0.879805,0.904323,0.900523
399,0.045777,0.389258,-0.193588,-0.179625
400,0.046143,0.181888,-0.251348,-0.248617
401,0.046174,0.036606,-0.812931,-0.815046
402,0.046265,0.958556,0.736582,0.750470
403,0.046296,0.326436,0.811965,0.830670
404,0.046326,0.034379,-0.050391,-0.032096
405,0.046464,0.990478,-0.392899,-0.377885
406,0.046586,0.131426,0.442032,0.434866
407,0.046647,0.839582,-0.060180,-0.043422
408,0.046723,0.583749,1.407987,1.413191
409,0.046738,0.171435,-0.323233,-0.315113
410,0.046799,0.459327,0.525453,0.550590
411,0.047349,0.669215,-0.245216,-0.217943
412,0.047349,0.661204,-1.017955,-1.062947
413,0.047501,0.929168,0.693633,0.696441
414,0.047578,0.933211,2.099760,2.060908
415,0.047608,0.621744,-0.572535,-0.570760
416,0.047654,0.789715,1.769352,1.761405
417,0.047654,0.798550,0.160896,0.157432
418,0.047700,0.295583,-0.669291,-0.687147
419,0.047745,0.642191,1.569367,1.565717
420,0.047761,0.991135,0.389076,0.344582
421,0.047761,0.878202,0.608509,0.603889
422,0.047868,0.288792,-0.655656,-0.652842
423,0.048249,0.880644,0.822179,0.813028
424,0.048280,0.554131,0.790921,0.809745
425,0.048341,0.978668,1.641841,1.645681
426,0.048569,0.367575,0.691436,0.677462
427,0.048585,0.401129,-0.586187,-0.584570
428,0.048661,0.534112,0.409862,0.399345
429,0.048676,0.590463,-0.961631,-0.965193
430,0.048783,0.288472,1.153845,1.151333
431,0.048844,0.450248,0.943620,0.937861
432,0.048875,0.033768,0.042889,0.036259
433,0.048875,0.341787,0.866903,0.863672
434,0.049119,0.553384,2.360362,2.359184
435,0.049241,0.646448,-1.111466,-1.103123
436,0.049302,0.220249,1.216685,1.221658
437,0.049393,0.285374,1.327286,1.327166
438,0.049622,0.541573,1.017558,1.011233
439,0.049653,0.316701,-0.768351,-0.763637
440,0.049836,0.676249,-0.631140,-0.687043
441,0.049836,0.307607,1.931285,1.901303
442,0.050202,0.050629,-0.182535,-0.179338
443,0.050263,0.770184,0.479561,0.491532
444,0.050477,0.941619,0.216702,0.232205
445,0.050477,0.638163,1.353123,1.351595
446,0.050523,0.855665,-0.134157,-0.134106
447,0.050599,0.055756,0.324444,0.315741
448,0.050889,0.851545,1.307458,1.315761
449,0.051194,0.573465,-0.510502,-0.502520
450,0.051225,0.980743,-0.508123,-0.481667
451,0.051469,0.114473,-1.698294,-1.705650
452,0.051484,0.203311,0.164568,0.181135
453,0.051606,0.900587,-0.474627,-0.471536
454,0.051637,0.710643,-1.348747,-1.357841
455,0.051682,0.278660,1.931876,1.930373
456,0.051728,0.020447,1.371979,1.327089
457,0.051789,0.591196,-0.292515,-0.290718
458,0.052094,0.968322,0.697702,0.689205
459,0.052110,0.439429,0.830118,0.827015
460,0.052155,0.154299,-0.113904,-0.100589
461,0.052216,0.062181,1.232185,1.208111
462,0.052537,0.713375,0.220864,0.234992
463,0.052537,0.939788,0.898976,0.896348
464,0.052552,0.446464,0.494544,0.510103
465,0.052888,0.683894,0.982969,0.974774
466,0.053208,0.394278,2.018406,2.019984
467,0.053361,0.572869,0.080846,0.086645
468,0.053376,0.432227,0.476007,0.497596
469,0.053513,0.518593,0.083893,0.071836
470,0.053666,0.451621,-0.358281,-0.314966
471,0.053742,0.237369,1.447614,1.452318
472,0.053788,0.537804,2.319155,2.321754
473,0.053864,0.932189,-0.687746,-0.692344
474,0.054108,0.787701,0.091303,0.081583
475,0.054292,0.437613,-0.489882,-0.478757
476,0.054398,0.462516,0.345909,0.339335
477,0.054505,0.375357,0.089408,0.105720
478,0.054566,0.064347,0.432782,0.440377
479,0.054719,0.597391,0.853608,0.864098
480,0.055497,0.560815,-0.505039,-0.492862
481,0.055512,0.440131,1.632754,1.625557
482,0.055711,0.031617,2.189467,2.196035
483,0.055726,0.705699,-1.631906,-1.632468
484,0.055741,0.232776,-0.993067,-0.993304
485,0.055833,0.179492,-0.568302,-0.575852
486,0.055894,0.860349,-0.034650,-0.037888
487,0.056214,0.394202,1.385341,1.397236
488,0.056458,0.806546,0.647645,0.648373
489,0.056565,0.258152,1.540392,1.550777
490,0.056611,0.870878,-0.628880,-0.640520
491,0.056626,0.695476,0.786098,0.786387
492,0.056672,0.911498,0.423601,0.416775
493,0.056718,0.422644,1.128528,1.120561
494,0.056718,0.403647,-0.376753,-0.371868
495,0.056825,0.957671,-0.849694,-0.863319
496,0.057176,0.084398,1.426419,1.434374
497,0.057206,0.476356,0.318003,0.324556
498,0.057343,0.174258,-0.285966,-0.291701
499,0.057420,0.585840,0.253897,0.303108
500,0.057481,0.438666,0.220513,0.126764
501,0.057649,0.427787,0.716319,0.708847
502,0.057832,0.866590,-0.169437,-0.171286
503,0.057862,0.486488,-1.123157,-1.116399
504,0.057877,0.303700,0.206327,0.207615
505,0.058274,0.594202,-0.288962,-0.274281
506,0.058320,0.854627,0.402580,0.417883
507,0.058427,0.725612,1.791197,1.771732
508,0.058564,0.810315,1.382857,1.380700
509,0.058640,0.921553,0.873348,0.879729
510,0.058671,0.927276,0.754363,0.748195
511,0.058717,0.014588,-0.463223,-0.469306
512,0.058732,0.167163,0.164670,0.155479
513,0.058869,0.859220,0.340439,0.330420
514,0.059419,0.136156,-0.783856,-0.784432
515,0.059419,0.118715,-0.731744,-0.775994
516,0.059693,0.496178,-0.125953,-0.121861
517,0.059724,0.772732,-0.315954,-0.318638
518,0.059724,0.483330,0.482146,0.484033
519,0.059739,0.198383,0.953255,0.931141
520,0.059785,0.613184,2.034050,2.028057
521,0.059846,0.098314,-0.250881,-0.245173
522,0.060151,0.375875,1.283352,1.280737
523,0.060182,0.933776,-1.125039,-1.114422
524,0.060258,0.264393,0.661275,0.656109
525,0.060319,0.363485,0.685543,0.675306
526,0.060349,0.391501,0.356061,0.374568
527,0.060410,0.135668,0.455678,0.466862
528,0.060517,0.563302,1.876898,1.941937
529,0.060685,0.962661,0.988446,0.978552
530,0.060716,0.403189,0.809258,0.768333
531,0.061463,0.200641,-0.145877,-0.148271
532,0.061585,0.836408,0.240050,0.208592
533,0.061753,0.576455,-0.555320,-0.577573
534,0.061830,0.553460,0.112527,0.125877
535,0.061845,0.627543,0.673428,0.670330
536,0.062135,0.261646,0.895114,0.890251
537,0.062150,0.416281,0.409012,0.412030
538,0.062287,0.702785,1.026966,1.034871
539,0.062348,0.237720,0.779951,0.769375
540,0.062440,0.060380,0.160983,0.173071
541,0.062440,0.920821,-0.172994,-0.211762
542,0.062440,0.836820,-0.669222,-0.674434
543,0.062516,0.074220,0.401182,0.437868
544,0.062531,0.166293,0.716601,0.696304
545,0.062669,0.856489,1.045657,1.042525
546,0.062730,0.862165,2.203122,2.198115
547,0.062776,0.791363,1.871292,1.889572
548,0.063203,0.990661,1.755339,1.753374
549,0.063325,0.658335,2.207836,2.203593
550,0.063401,0.523476,-0.931140,-0.915326
551,0.063432,0.365179,-0.978433,-0.993678
552,0.063447,0.067338,0.232157,0.233244
553,0.063554,0.946532,-0.186460,-0.191377
554,0.063645,0.420340,-1.019786,-1.008696
555,0.063706,0.997208,1.079238,1.094201
556,0.063767,0.044205,-0.180932,-0.178687
557,0.063828,0.628641,-0.066220,-0.052487
558,0.064134,0.872282,-0.558671,-0.566624
559,0.064302,0.029557,-0.614568,-0.608193
560,0.064454,0.078508,0.049918,0.048507
561,0.064515,0.801785,1.819150,1.819170
562,0.064546,0.085145,0.709679,0.690120
563,0.064744,0.780133,0.123590,0.136187
564,0.064744,0.665537,2.306729,2.298428
565,0.064759,0.733715,1.954873,1.938576
566,0.064836,0.896208,-0.497081,-0.495812
567,0.065202,0.229343,-0.901901,-0.885491
568,0.065217,0.962554,1.077251,1.088519
569,0.065232,0.994507,0.547076,0.540590
570,0.065766,0.545556,-0.337246,-0.352178
571,0.065797,0.915221,-0.241480,-0.211534
572,0.065873,0.695720,-1.051600,-1.057883
573,0.065888,0.716838,0.617967,0.604861
574,0.066102,0.645136,-0.110566,-0.160457
575,0.066239,0.217838,1.449035,1.452530
576,0.066255,0.955398,-0.162531,-0.165436
577,0.066514,0.628305,0.724879,0.761113
578,0.066651,0.863142,-0.454263,-0.456215
579,0.066758,0.742473,1.520860,1.527108
580,0.067124,0.460716,0.115202,0.070827
581,0.067460,0.538491,-0.144215,-0.145563
582,0.067659,0.680522,1.966090,1.965271
583,0.067720,0.678553,-1.635838,-1.631485
584,0.067887,0.503334,0.843326,0.839631
585,0.068208,0.678172,-0.067045,-0.068584
586,0.068223,0.288579,0.758745,0.753913
587,0.068315,0.659480,-1.619860,-1.610897
588,0.068421,0.690517,0.034675,0.041788
589,0.068482,0.194156,0.173190,0.185674
590,0.068589,0.587472,-1.657706,-1.663018
591,0.068620,0.435401,0.866124,0.864592
592,0.068635,0.115450,0.713744,0.716465
593,0.068742,0.177157,-0.675807,-0.686137
594,0.069169,0.427375,0.688615,0.701165
595,0.069276,0.151293,0.816549,0.818899
596,0.069276,0.996551,-1.553360,-1.576176
597,0.069337,0.965438,0.351885,0.336604
598,0.069413,0.908873,-1.797025,-1.789529
599,0.069490,0.149783,-0.126498,-0.126550
600,0.069535,0.688701,1.022991,1.020695
601,0.069657,0.288563,1.802597,1.789099
602,0.069718,0.826780,-0.259602,-0.266104
603,0.069841,0.943252,-0.429211,-0.432445
604,0.070161,0.685145,1.574987,1.581417
605,0.070176,0.244236,-1.648543,-1.638696
606,0.070603,0.816770,-1.218689,-1.221867
607,0.070695,0.515160,-0.267033,-0.287138
608,0.070741,0.954330,-1.592160,-1.617778
609,0.070802,0.491875,0.631591,0.666453
610,0.070878,0.266545,0.160447,0.169242
