,x,y,z_pred
198,0.377707,0.302144,1.026320
199,0.743648,0.680140,-1.082420
200,0.639872,0.803830,0.016806
201,0.882475,0.584756,0.708694
202,0.706493,0.691752,-0.735716
203,0.790539,0.643275,-1.195566
204,0.441505,0.325277,0.513188
205,0.674861,0.095735,0.491312
206,0.891447,0.130480,-0.192844
207,0.845579,0.725429,-2.695736
208,0.789288,0.829587,-1.488834
209,0.673655,0.950546,1.892234
210,0.720180,0.270405,0.708501
211,0.496162,0.444495,0.759098
212,0.987594,0.678752,0.368454
213,0.135775,0.519234,1.202406
214,0.614328,0.456321,-0.937466
215,0.251240,0.315480,0.853057
216,0.547127,0.977188,0.469303
217,0.412833,0.795209,-0.076471
218,0.561547,0.004288,-1.469023
219,0.650156,0.580667,-0.569978
220,0.596323,0.767880,-0.843123
221,0.351324,0.284581,0.907334
222,0.017273,0.337209,1.501286
223,0.870237,0.801465,-2.320250
224,0.666529,0.368856,-0.484021
225,0.776226,0.613214,-0.545666
226,0.245808,0.056199,-0.115332
227,0.459174,0.985611,-0.174008
228,0.216602,0.568200,-0.538530
229,0.494682,0.801556,-0.468745
230,0.215412,0.679408,-1.548137
231,0.595880,0.479393,-0.941286
232,0.139590,0.642496,-0.744819
233,0.930602,0.156680,0.061394
234,0.654658,0.020371,0.106978
235,0.446342,0.513680,-0.760081
236,0.335164,0.025162,1.025573
237,0.759548,0.335241,0.617758
238,0.800443,0.296590,1.921033
239,0.741802,0.359380,-0.270712
240,0.502586,0.295598,1.195644
241,0.021607,0.889158,-0.499032
242,0.826841,0.395804,1.454872
243,0.386099,0.476127,-1.837264
244,0.899229,0.951141,-0.539895
245,0.430732,0.832151,-1.007294
246,0.545388,0.079194,0.789922
247,0.561746,0.934310,0.711501
248,0.271611,0.142748,0.730185
249,0.896513,0.041184,0.252947
250,0.212284,0.964279,-1.671706
251,0.650736,0.174853,1.177048
252,0.198489,0.402701,0.316571
253,0.990600,0.629587,0.116658
254,0.396567,0.490532,-1.723805
255,0.307469,0.008423,0.507533
256,0.267552,0.750820,0.272994
257,0.509453,0.504555,0.733632
258,0.776699,0.056352,-0.428396
259,0.450736,0.343694,0.747726
260,0.888609,0.312520,1.454286
261,0.298680,0.752529,0.046716
262,0.931579,0.284459,0.825241
263,0.889372,0.505257,-0.350783
264,0.939635,0.688151,-0.276210
265,0.032792,0.742458,-0.493012
266,0.586496,0.386725,0.487301
267,0.881834,0.043854,0.346849
268,0.662699,0.746593,-1.611159
269,0.323156,0.001480,0.241661
270,0.174578,0.697414,-1.484732
271,0.249851,0.463371,-0.369314
272,0.860273,0.118379,-0.237382
273,0.863371,0.639750,-0.380035
274,0.472633,0.486183,0.149006
275,0.780667,0.072663,-0.148164
276,0.236728,0.729442,-0.374067
277,0.198123,0.190326,0.891444
278,0.319478,0.458274,-1.670456
279,0.684367,0.686610,-0.683268
280,0.774411,0.473167,0.441072
281,0.397635,0.905333,-0.828902
282,0.575479,0.984237,0.282127
283,0.131411,0.807477,-0.075944
284,0.340108,0.658762,-0.654620
285,0.901381,0.890394,-0.184270
286,0.456306,0.300847,0.043471
287,0.568704,0.185489,1.532072
288,0.197284,0.296788,0.544666
289,0.786114,0.136446,0.730852
290,0.774182,0.116884,0.324263
291,0.280690,0.332540,0.706466
292,0.804364,0.709834,-1.961936
293,0.357900,0.643290,-1.088540
294,0.216449,0.377737,1.077994
295,0.359762,0.905455,-0.361190
296,0.888869,0.834211,-1.489887
297,0.590341,0.024765,-0.078689
298,0.970306,0.734569,-0.355578
299,0.703868,0.511406,0.279629
300,0.155200,0.201144,0.254799
301,0.654108,0.464240,-0.387127
302,0.129442,0.163409,-0.733014
303,0.650690,0.809445,0.404585
304,0.718273,0.103639,0.405714
305,0.753475,0.654765,-1.054745
306,0.409430,0.361105,0.622710
307,0.112352,0.876219,0.403884
308,0.887343,0.955444,-0.346993
309,0.474113,0.138140,3.450201
310,0.935882,0.312871,0.577178
311,0.788190,0.407141,0.409862
312,0.009781,0.484825,1.642194
313,0.153124,0.359686,0.280060
314,0.721874,0.944198,1.063744
315,0.574701,0.478355,-0.254816
316,0.886687,0.198764,0.467205
317,0.916594,0.857176,-0.398621
318,0.203861,0.569192,-0.434382
319,0.645563,0.878630,1.486449
320,0.712596,0.196567,1.911064
321,0.067506,0.984573,0.770822
322,0.756725,0.766690,-1.015377
323,0.847562,0.964385,-0.852058
324,0.689647,0.014328,-0.471812
325,0.528557,0.650675,-0.421044
326,0.417212,0.804608,-0.418937
327,0.337819,0.457633,-1.713153
328,0.860716,0.693370,-2.201864
329,0.407843,0.545342,-2.215559
330,0.760586,0.583352,-0.156257
331,0.282856,0.692119,-1.806420
332,0.907805,0.548257,0.249833
333,0.271778,0.666835,-2.391991
334,0.944518,0.441566,0.499310
335,0.680873,0.942290,1.724306
336,0.782864,0.290837,1.703091
337,0.208392,0.624796,-1.394249
338,0.438560,0.622766,-1.048964
339,0.673365,0.486473,-0.474635
340,0.489097,0.640711,-0.676753
341,0.996536,0.723644,-0.037255
342,0.314351,0.914580,-0.770753
343,0.733364,0.457420,0.490779
344,0.601541,0.037293,0.569728
345,0.044404,0.916426,0.118770
346,0.202716,0.094560,-0.337869
347,0.827878,0.304158,1.648786
348,0.468574,0.731106,-1.438848
349,0.371466,0.357671,0.258016
350,0.107851,0.194217,0.491423
351,0.510124,0.533623,-0.113143
352,0.345586,0.763745,0.882461
353,0.738796,0.169207,1.052823
354,0.360510,0.985122,-0.803705
355,0.506538,0.650416,-0.303059
356,0.722835,0.859739,0.785378
357,0.784222,0.297719,1.601710
358,0.959670,0.522499,-0.050126
359,0.581567,0.589746,-1.602156
360,0.447242,0.061128,2.857934
361,0.224765,0.829587,0.163165
362,0.950591,0.162539,0.288848
363,0.181659,0.886809,0.213783
364,0.510780,0.007279,0.492726
365,0.173663,0.948196,-1.130175
366,0.280476,0.740108,-0.192758
367,0.031205,0.603830,-0.425026
368,0.379324,0.330739,0.809137
369,0.291371,0.338369,0.827663
370,0.618799,0.575174,-1.352622
371,0.244877,0.760678,0.261213
372,0.114580,0.063371,-0.707107
373,0.918746,0.431418,0.732451
374,0.647700,0.846830,1.447624
375,0.961349,0.857877,-0.231077
376,0.262165,0.142351,0.648552
377,0.355871,0.583276,-2.307700
378,0.624491,0.376547,0.073890
379,0.452491,0.588342,-1.863842
380,0.331533,0.637095,-1.731368
381,0.212390,0.174197,0.906331
382,0.976761,0.100694,0.318752
383,0.265537,0.205509,1.790478
384,0.378286,0.200641,0.577395
385,0.362463,0.195895,0.615105
386,0.672114,0.774395,-1.105052
387,0.010285,0.785458,-0.867401
388,0.455268,0.189410,2.069390
389,0.345251,0.906386,-0.665539
390,0.610315,0.351278,1.105440
391,0.975448,0.983566,-2.579379
392,0.592584,0.265705,2.251237
393,0.322133,0.592844,-2.485028
394,0.149783,0.905409,-0.040908
395,0.268132,0.092164,0.764798
396,0.581476,0.045792,0.298712
397,0.193652,0.192554,0.813951
398,0.688594,0.600702,-0.002254
399,0.576837,0.169497,1.375987
400,0.228794,0.362173,1.316116
401,0.051133,0.741390,-0.713227
402,0.534371,0.534371,-0.395012
403,0.495323,0.109499,3.266591
404,0.841489,0.672114,-1.404304
405,0.227390,0.834333,0.168977
406,0.804852,0.912856,-0.570035
407,0.853712,0.509621,-0.379957
408,0.283146,0.484794,-1.118670
409,0.131167,0.237888,0.634483
410,0.508736,0.418265,1.251714
411,0.127306,0.394598,0.275182
412,0.675563,0.675624,-0.749700
413,0.265339,0.583307,-1.215419
414,0.522393,0.572869,-0.789985
415,0.235401,0.146242,0.418489
416,0.212406,0.359655,1.103120
417,0.127367,0.188357,-0.020951
418,0.976104,0.874327,-0.361901
419,0.227222,0.427329,0.302400
420,0.562127,0.269490,2.954140
421,0.862394,0.221576,0.480576
422,0.493156,0.739849,-1.242767
423,0.367697,0.591287,-2.004192
424,0.552300,0.532448,-0.813920
425,0.671641,0.127291,0.981656
426,0.809400,0.640589,-0.796842
427,0.904341,0.525414,-0.107512
428,0.718593,0.262486,0.808954
429,0.493233,0.735134,-1.278847
430,0.713390,0.980560,1.627674
431,0.019638,0.593439,-0.443386
432,0.169726,0.162814,-0.811935
433,0.297612,0.767666,0.025187
434,0.115541,0.580514,0.066819
435,0.936400,0.589822,0.607742
436,0.969451,0.117281,0.182945
437,0.926238,0.386679,0.277598
438,0.245777,0.854688,0.087159
439,0.644129,0.291478,0.905734
440,0.209400,0.296422,0.703969
441,0.521782,0.841581,0.206422
442,0.903868,0.646876,-0.954960
443,0.165530,0.094362,-0.582913
444,0.926131,0.271382,0.684507
445,0.412192,0.703716,0.084310
446,0.914885,0.544396,0.172082
447,0.377279,0.947646,-0.426096
448,0.320165,0.178515,0.829153
449,0.286824,0.089326,1.028997
450,0.893797,0.206226,0.637974
451,0.990433,0.327626,-0.169524
452,0.786282,0.967468,0.098657
453,0.748318,0.738750,-0.992676
454,0.881498,0.682261,-2.019954
455,0.352346,0.947387,-0.691898
456,0.637369,0.945403,2.262604
457,0.454536,0.761349,-1.141864
458,0.235248,0.116167,0.591745
459,0.836591,0.088563,-0.238460
460,0.964126,0.010163,-0.525942
461,0.983703,0.444617,-0.139080
462,0.231434,0.819577,0.127752
463,0.855451,0.047852,0.062682
464,0.231754,0.475731,-0.395279
465,0.879438,0.914809,-0.121711
466,0.770489,0.958282,0.220784
467,0.872633,0.153704,-0.530271
468,0.802808,0.422309,0.581171
469,0.027848,0.826276,-0.059935
470,0.231495,0.739467,-0.153700
471,0.827832,0.957259,-0.748594
472,0.162707,0.523445,0.530673
473,0.639536,0.399695,-0.456247
474,0.752422,0.424399,-0.086707
475,0.505577,0.747692,-0.970784
476,0.934768,0.634562,-0.441731
477,0.158831,0.251316,0.436814
478,0.033539,0.661601,-0.283641
479,0.844724,0.813642,-2.312175
480,0.197406,0.003388,-1.215822
481,0.287190,0.909407,-0.784867
482,0.501305,0.499290,0.731393
483,0.482277,0.153201,2.835695
484,0.041718,0.661326,-0.224397
485,0.724392,0.079713,0.504410
486,0.094316,0.811475,-0.439345
487,0.907210,0.362585,0.887993
488,0.660182,0.697108,-1.378065
489,0.328145,0.288182,0.687127
490,0.350546,0.746151,0.776934
491,0.958297,0.770169,-0.334868
492,0.011795,0.616403,-0.722359
493,0.036835,0.212711,0.860889
494,0.189868,0.260349,0.463850
495,0.154452,0.524758,0.703501
496,0.039353,0.260761,1.139047
497,0.465309,0.053254,2.280099
498,0.188708,0.981140,-1.740472
499,0.020111,0.724849,-0.121739
500,0.485771,0.751369,-1.423551
501,0.495735,0.462898,0.466073
502,0.221546,0.541299,-0.734621
503,0.356542,0.410788,-1.586558
504,0.994354,0.397681,-0.492691
505,0.779141,0.517372,-0.032147
506,0.174182,0.395285,0.155054
507,0.871641,0.168734,-0.413717
508,0.742626,0.968353,1.317056
509,0.948821,0.198901,1.127348
510,0.116152,0.489342,1.718971
511,0.817258,0.737133,-2.939163
512,0.580194,0.921218,1.111371
513,0.066148,0.677394,-0.149355
514,0.350271,0.238529,0.791479
515,0.438590,0.046311,1.932479
516,0.499886,0.043198,1.608739
517,0.652232,0.265705,1.482263
518,0.081514,0.027741,-0.813767
519,0.824186,0.268696,1.537410
520,0.706569,0.349493,-0.342749
521,0.960418,0.066361,0.340509
522,0.659876,0.334783,-0.472754
523,0.383520,0.879423,-0.574287
524,0.650507,0.385595,-0.232512
525,0.991104,0.443458,-0.260005
526,0.539345,0.014176,-0.769555
527,0.966751,0.432578,0.147136
528,0.255894,0.599832,-1.565210
529,0.396841,0.113817,3.614252
530,0.775586,0.695537,-1.478341
531,0.748821,0.106523,0.198442
532,0.253758,0.121294,1.003734
533,0.981109,0.248737,0.739747
534,0.863767,0.079271,-0.145139
535,0.792798,0.025757,-0.905134
536,0.266117,0.265782,1.183384
537,0.864195,0.963409,-0.812175
538,0.899626,0.381399,0.555716
539,0.865187,0.774884,-2.971081
540,0.770794,0.220584,0.930774
541,0.325231,0.696681,-0.158571
542,0.702388,0.641276,-0.420018
543,0.651591,0.022293,0.205706
544,0.925505,0.841886,-0.648248
545,0.234195,0.711254,-1.164446
546,0.040681,0.653651,-0.196770
547,0.371847,0.628458,-1.295035
548,0.726802,0.524865,-0.068476
549,0.584298,0.096407,0.174795
550,0.918196,0.626368,-0.275354
551,0.921630,0.975296,-1.530626
552,0.664134,0.402121,-0.568729
553,0.228153,0.417670,0.515093
554,0.310521,0.975555,-1.187367
555,0.048142,0.943252,1.298800
556,0.354604,0.607828,-2.178766
557,0.665705,0.686107,-1.010613
558,0.864500,0.916350,-0.126536
559,0.770123,0.889677,-0.478384
560,0.144427,0.733684,-1.298463
561,0.177646,0.296483,0.208407
562,0.508125,0.001587,0.386725
563,0.571298,0.294194,2.594686
564,0.374350,0.365667,0.052914
565,0.476280,0.087221,3.448796
566,0.098466,0.597787,0.028531
567,0.383551,0.109255,3.659907
568,0.532128,0.284352,2.318917
569,0.813504,0.552438,0.113579
570,0.194553,0.077790,-0.487525
571,0.205310,0.638361,-1.365439
572,0.654444,0.428779,-0.709832
573,0.683467,0.577462,-0.062096
574,0.084260,0.822141,-0.166577
575,0.582467,0.340291,1.473368
576,0.993713,0.033845,0.539473
577,0.116121,0.109880,-1.269674
578,0.675731,0.698650,-0.949875
579,0.687709,0.883207,1.699923
580,0.533562,0.058366,0.635280
581,0.009583,0.986679,2.302561
582,0.623362,0.976410,0.973583
583,0.961227,0.448524,0.214411
584,0.461570,0.950820,0.139388
585,0.249241,0.232349,1.704337
586,0.397604,0.063310,2.114377
587,0.806714,0.110506,0.612677
588,0.817868,0.374868,1.536205
589,0.968673,0.757198,-0.299572
590,0.591882,0.191547,1.391102
591,0.887312,0.509773,-0.227216
592,0.589410,0.638468,-0.952525
593,0.912566,0.174838,0.125551
594,0.444205,0.300145,0.281670
595,0.680705,0.729442,-1.330653
596,0.356146,0.614694,-1.955184
597,0.067445,0.718608,-0.680032
598,0.893843,0.598688,0.385026
599,0.671824,0.586587,-0.225677
600,0.931426,0.159640,0.153086
601,0.721721,0.734249,-0.806503
602,0.823316,0.107881,0.074914
603,0.361410,0.693629,-0.345301
604,0.394766,0.579568,-2.157080
605,0.541299,0.653330,-0.562328
606,0.800900,0.506416,-0.267085
607,0.474403,0.919371,0.251567
608,0.726421,0.536568,0.021935
609,0.396338,0.736736,0.246537
610,0.049195,0.978744,1.671821
611,0.797253,0.647883,-1.131909
612,0.614481,0.140490,0.833677
613,0.399725,0.614343,-1.109947
614,0.961166,0.096834,0.130459
615,0.781201,0.715892,-1.739558
616,0.174380,0.327428,0.278379
617,0.801816,0.096574,0.626868
618,0.926390,0.993835,-1.542894
619,0.033738,0.613428,-0.377566
620,0.726680,0.122469,0.548663
621,0.525383,0.190631,1.541100
622,0.935302,0.110246,-0.274693
623,0.370108,0.014389,0.412489
624,0.774884,0.432502,0.132183
625,0.928359,0.202823,1.198440
626,0.330571,0.802167,0.766563
627,0.921523,0.707225,-1.252043
628,0.352224,0.945556,-0.690407
629,0.032197,0.638117,-0.281329
630,0.177569,0.791211,0.547195
631,0.604410,0.925216,1.641019
632,0.773434,0.133486,0.696071
633,0.514199,0.712398,-1.112488
634,0.359396,0.197848,0.604662
635,0.510628,0.513481,0.486279
636,0.334142,0.204700,0.617684
637,0.961669,0.031250,0.073630
638,0.995529,0.417395,-0.279785
639,0.796506,0.144839,0.825204
640,0.630793,0.572137,-1.007910
641,0.802197,0.963531,-0.293369
642,0.125628,0.417807,0.578531
643,0.566842,0.774823,-0.042353
644,0.334432,0.520562,-1.668311
645,0.779278,0.204562,0.933048
646,0.352773,0.962539,-0.740853
647,0.081483,0.294133,1.269958
648,0.488182,0.191318,2.118999
649,0.281468,0.964538,-0.702491
650,0.952544,0.759365,-0.630413
651,0.102205,0.286488,1.306840
652,0.903334,0.592676,0.370093
653,0.633814,0.127321,1.012336
654,0.852781,0.450370,-0.118497
655,0.682872,0.249409,1.619784
656,0.879469,0.395193,0.953278
657,0.914488,0.969238,-1.265136
658,0.942275,0.962219,-1.594643
659,0.488365,0.331685,1.032748
660,0.206485,0.564294,-0.474812
661,0.139132,0.752270,-1.199195
662,0.834684,0.822477,-2.085073
663,0.010666,0.159258,1.034643
664,0.639384,0.466575,-0.774780
665,0.799115,0.376623,1.077855
666,0.811749,0.298878,1.874833
667,0.762371,0.598810,-0.232386
668,0.182345,0.098680,-0.596192
669,0.512398,0.541451,-0.306483
670,0.888289,0.931594,-0.108653
671,0.704387,0.304326,0.142272
672,0.062364,0.033631,-1.188737
673,0.972168,0.952331,-1.431607
674,0.658732,0.112642,0.929647
675,0.661524,0.133715,1.059237
676,0.834775,0.158572,0.080656
677,0.879698,0.500877,-0.457870
678,0.419272,0.958251,-0.263901
679,0.026520,0.941329,1.138645
680,0.142199,0.135164,-1.496478
681,0.369757,0.832776,0.339712
682,0.522469,0.105852,2.190943
683,0.652735,0.302144,0.349394
684,0.829221,0.527138,-0.236006
685,0.020859,0.246113,0.802039
686,0.247898,0.515831,-0.946628
687,0.725521,0.150637,0.920763
688,0.168215,0.710521,-1.267615
689,0.154849,0.541787,0.226630
690,0.898329,0.108125,0.123275
691,0.701106,0.840787,1.378089
692,0.801282,0.947341,-0.596065
693,0.593225,0.174731,1.316618
694,0.252277,0.647318,-2.610710
695,0.528252,0.414572,1.272853
696,0.357488,0.598245,-2.277241
697,0.803433,0.726772,-2.584834
698,0.332753,0.461158,-1.762334
699,0.373648,0.338323,0.684899
700,0.104601,0.395590,0.969742
701,0.484825,0.372763,1.091731
702,0.551278,0.486854,0.377346
703,0.893172,0.104387,0.111764
704,0.475273,0.018616,1.081214
705,0.083391,0.596216,0.081016
706,0.875380,0.300755,0.963420
707,0.406806,0.170565,2.135612
708,0.947616,0.113771,-0.313454
709,0.332540,0.324575,0.828064
710,0.931777,0.715816,-1.199602
711,0.499855,0.848859,-0.513803
712,0.158740,0.409796,0.014288
713,0.798169,0.854582,-1.407422
714,0.277668,0.173648,1.048105
715,0.087205,0.667613,-0.085114
716,0.008469,0.608255,-0.692276
717,0.869154,0.345815,1.738015
718,0.045624,0.908675,-0.127485
719,0.181613,0.263279,0.391282
720,0.520394,0.705287,-0.974983
721,0.842786,0.514122,-0.309646
722,0.613230,0.679835,-1.421606
723,0.655741,0.540856,-0.715666
724,0.649409,0.909850,1.856019
725,0.305440,0.165637,0.934015
726,0.091234,0.010590,-0.682990
727,0.042771,0.529229,1.111500
728,0.456794,0.384466,0.518841
729,0.291722,0.438315,-1.027159
730,0.113359,0.453620,1.036293
731,0.105715,0.224109,1.004328
732,0.618769,0.117876,0.828687
733,0.026459,0.322606,1.523476
734,0.762570,0.616632,-0.410479
735,0.705745,0.129732,0.651683
736,0.747204,0.056489,0.207157
737,0.740322,0.072496,0.328018
738,0.109499,0.530846,1.138704
739,0.724483,0.455711,0.342041
740,0.645274,0.145693,1.069943
741,0.501717,0.265339,1.616951
742,0.810849,0.924697,-0.517146
743,0.906752,0.564126,0.553819
744,0.810666,0.110567,0.514815
745,0.743297,0.813672,-0.184562
746,0.983429,0.249683,0.627726
747,0.222187,0.815274,0.171424
748,0.831373,0.216739,0.659684
749,0.799786,0.707546,-1.818711
750,0.011414,0.694804,0.093151
751,0.938705,0.839124,-0.374147
752,0.068528,0.989380,0.821400
753,0.888838,0.014511,0.045932
754,0.370718,0.976272,-0.462359
755,0.286732,0.633249,-2.602471
756,0.045182,0.052796,-1.120633
757,0.286397,0.985718,-1.018788
758,0.551659,0.959411,0.478560
759,0.420783,0.606378,-1.364236
760,0.040162,0.402869,1.766045
761,0.761181,0.280446,1.177078
762,0.445869,0.239841,1.678174
763,0.892256,0.667185,-1.527555
764,0.270756,0.353216,0.976892
765,0.452873,0.160586,2.844241
766,0.366644,0.033295,0.979595
767,0.551308,0.191150,1.569392
768,0.034699,0.266194,1.158756
769,0.924849,0.422370,0.543478
770,0.107805,0.714549,-0.992298
771,0.539864,0.244602,2.392681
772,0.149828,0.992172,-1.296443
773,0.177386,0.521263,0.189255
774,0.207797,0.387335,0.901748
775,0.853819,0.584207,0.243530
776,0.178302,0.307225,0.272507
777,0.781323,0.120638,0.489731
778,0.774212,0.491127,0.292427
779,0.285298,0.670161,-2.115663
780,0.967758,0.938567,-1.014221
781,0.934844,0.584344,0.702327
782,0.256275,0.506874,-0.975985
783,0.045304,0.973266,1.872675
784,0.911604,0.880461,-0.166295
785,0.600397,0.245289,1.792892
786,0.590738,0.077272,0.504037
787,0.162264,0.512398,0.688232
788,0.353414,0.181689,0.752969
789,0.981262,0.947143,-1.431262
790,0.678645,0.913710,1.349764
791,0.485801,0.710445,-1.111540
792,0.688884,0.483513,0.057798
793,0.962249,0.999619,-2.654915
794,0.893309,0.386664,0.725494
795,0.871870,0.352331,1.649395
796,0.724620,0.767483,-0.679407
797,0.952819,0.352285,-0.439977
798,0.220569,0.745235,-0.157223
