,x,y,z_pred
187,0.712795,0.495705,1.419651
188,0.273228,0.064851,0.695997
189,0.037629,0.626123,0.259362
190,0.831312,0.930144,-0.095218
191,0.921111,0.619104,-0.744065
192,0.266224,0.770825,-0.869779
193,0.685634,0.760876,-0.159832
194,0.091585,0.932753,0.115796
195,0.565377,0.133547,-0.979264
196,0.271458,0.579690,-0.106484
197,0.664714,0.760220,-0.781250
198,0.349218,0.558740,-0.485502
199,0.757290,0.303777,0.120381
200,0.807858,0.390356,0.693863
201,0.524895,0.736507,-0.049160
202,0.953552,0.120790,-0.237854
203,0.233280,0.764385,0.410519
204,0.795819,0.408438,-0.070186
205,0.383612,0.269825,1.036103
206,0.141192,0.266209,0.037835
207,0.146715,0.700771,-0.013434
208,0.434485,0.666148,0.637060
209,0.286610,0.754803,-0.031937
210,0.731762,0.943511,1.032154
211,0.193408,0.939162,-0.652662
212,0.942596,0.952392,-2.316459
213,0.279500,0.441581,-2.159037
214,0.497902,0.131853,-0.009738
215,0.896315,0.428489,1.012494
216,0.344778,0.246891,0.199477
217,0.781796,0.747173,-3.243492
218,0.425360,0.938170,-0.239045
219,0.829648,0.899550,0.392718
220,0.586236,0.334890,0.381575
221,0.082841,0.242130,0.930037
222,0.376867,0.164675,-0.217078
223,0.730846,0.756817,-0.015882
224,0.429374,0.655146,1.902262
225,0.865721,0.432410,-0.297442
226,0.281209,0.151751,-0.370717
227,0.153597,0.490700,0.960895
228,0.924346,0.188815,3.285085
229,0.263432,0.578531,-0.135150
230,0.828382,0.278172,0.522922
231,0.015396,0.916655,1.344401
232,0.910307,0.176883,1.412260
233,0.305669,0.125765,1.774722
234,0.209339,0.119738,1.544580
235,0.104723,0.250477,1.412770
236,0.059113,0.781598,-0.239280
237,0.891829,0.012390,0.339548
238,0.239796,0.095552,1.649871
239,0.463279,0.429694,0.608912
240,0.896498,0.587396,0.632888
241,0.924437,0.845182,-0.420022
242,0.397238,0.982788,0.770487
243,0.981811,0.511788,0.423154
244,0.303380,0.298253,-0.876222
245,0.807630,0.978470,0.416856
246,0.083558,0.309163,-0.856314
247,0.516564,0.098329,0.699741
248,0.983642,0.543603,0.836263
249,0.515877,0.840604,0.419456
250,0.359777,0.475471,-1.507798
251,0.324361,0.389700,-1.071933
252,0.306294,0.692622,1.385322
253,0.971160,0.674525,1.488606
254,0.774228,0.766567,-1.201710
255,0.424140,0.357458,1.316960
256,0.971176,0.117113,1.084247
257,0.175250,0.359136,-0.132717
258,0.480293,0.340612,1.846580
259,0.014511,0.639551,0.198073
260,0.016602,0.601755,-1.449856
261,0.763317,0.469444,0.487695
262,0.260365,0.301579,-0.401406
263,0.361715,0.758801,1.117364
264,0.705592,0.835279,1.169872
265,0.786801,0.027375,-0.955152
266,0.789227,0.177508,2.029087
267,0.016876,0.625574,-0.348456
268,0.907881,0.329458,-0.132423
269,0.544137,0.274708,3.052693
270,0.126497,0.439414,-1.899860
271,0.628534,0.176181,-0.044318
272,0.981491,0.064759,0.742855
273,0.916411,0.071565,0.897419
274,0.013458,0.129473,2.631846
275,0.224430,0.182544,2.640393
276,0.119127,0.439261,-1.509790
277,0.719142,0.049180,0.699547
278,0.687449,0.465354,1.299333
279,0.241123,0.365362,1.071707
280,0.867857,0.927596,1.024216
281,0.889815,0.399390,-0.594207
282,0.366369,0.299336,0.688109
283,0.426520,0.505211,-1.464597
284,0.776608,0.187854,0.148193
285,0.229282,0.390417,1.208789
286,0.044205,0.186328,0.444732
287,0.110430,0.597818,-0.226547
288,0.673625,0.772656,-0.132487
289,0.412619,0.078492,3.812774
290,0.968399,0.680827,1.426449
291,0.706249,0.313588,-1.462842
292,0.766583,0.864607,-0.406353
293,0.525597,0.780209,2.479281
294,0.538354,0.943771,-1.042467
295,0.854902,0.681514,-1.828407
296,0.261540,0.309545,-0.138011
297,0.580728,0.078691,-0.979085
298,0.500450,0.317784,0.326504
299,0.041138,0.286488,0.687988
300,0.389456,0.108522,2.646655
301,0.119310,0.050492,1.229133
302,0.040436,0.440635,3.652737
303,0.398779,0.725460,-0.411254
304,0.822873,0.867460,0.253659
305,0.092699,0.707179,0.123794
306,0.155703,0.193805,0.967849
307,0.660227,0.049210,0.007133
308,0.047440,0.864576,-0.449181
309,0.323903,0.381506,-0.641018
310,0.470375,0.410407,1.601335
311,0.417823,0.679896,0.248469
312,0.201144,0.572839,0.314648
313,0.571542,0.043641,0.382710
314,0.354665,0.251652,0.196584
315,0.298711,0.872251,0.404189
316,0.455665,0.285466,-1.812434
317,0.211734,0.060792,0.311452
318,0.426261,0.347219,1.029120
319,0.395789,0.162722,0.288985
320,0.682551,0.087617,-1.571822
321,0.669139,0.832349,3.480551
322,0.804593,0.113725,0.746492
323,0.458534,0.242756,-0.410681
324,0.631800,0.617456,0.772624
325,0.453788,0.402579,1.339876
326,0.339513,0.160830,-2.438619
327,0.581155,0.642756,-0.513026
328,0.787533,0.069413,0.387606
329,0.681270,0.122423,0.179297
330,0.528206,0.070787,-0.995640
331,0.328374,0.662593,2.881371
332,0.680690,0.760540,-0.331214
333,0.114824,0.948821,-1.358445
334,0.260761,0.399573,0.276899
335,0.754192,0.639231,-1.533707
336,0.400183,0.346410,1.467245
337,0.888594,0.535393,1.305903
338,0.164584,0.029725,-0.090459
339,0.118868,0.950210,-1.418285
340,0.980346,0.703258,1.526148
341,0.932158,0.951629,-2.489711
342,0.543160,0.136477,-0.526365
343,0.678355,0.333577,-1.275689
344,0.478172,0.499107,1.855378
345,0.601236,0.213275,-0.170382
346,0.608576,0.939269,1.824494
347,0.212634,0.142641,1.066435
348,0.375525,0.203174,-1.557891
349,0.012192,0.370382,1.177305
350,0.340490,0.334371,0.427319
351,0.943679,0.558343,2.244569
352,0.795315,0.694179,-0.537964
353,0.001175,0.407279,1.267629
354,0.520745,0.804181,2.343414
355,0.052888,0.807874,0.674243
356,0.701656,0.320897,-1.139968
357,0.706889,0.550774,0.997540
358,0.515862,0.457145,0.436909
359,0.068482,0.708690,-0.627864
360,0.880690,0.723568,-2.184746
361,0.876463,0.457649,-0.919408
362,0.876417,0.847883,0.846629
363,0.537545,0.615488,1.879060
364,0.858564,0.939422,0.611740
365,0.128771,0.200244,0.234673
366,0.046113,0.054337,-0.230449
367,0.356893,0.312276,0.069939
368,0.951324,0.512627,-0.582420
369,0.084245,0.684108,-0.525705
370,0.217441,0.942763,-0.702785
371,0.424491,0.774884,-0.515507
372,0.023224,0.638132,0.185163
373,0.055344,0.240391,0.566062
374,0.648859,0.930877,2.166085
375,0.141421,0.380880,-0.747616
376,0.678889,0.833799,3.102353
377,0.222568,0.093568,2.067667
378,0.313771,0.822126,-0.035292
379,0.033539,0.492775,0.218887
380,0.623346,0.736492,-1.165250
381,0.278874,0.878416,0.323035
382,0.817853,0.424262,0.490159
383,0.175433,0.817502,0.429056
384,0.607492,0.803845,1.361603
385,0.786618,0.213825,0.538395
386,0.748104,0.077806,-0.386625
387,0.069810,0.422293,1.559401
388,0.857572,0.810117,-0.707853
389,0.450706,0.238590,0.226043
390,0.125612,0.819226,-1.104489
391,0.760616,0.537240,-0.009300
392,0.866484,0.577874,1.277229
393,0.393530,0.665370,0.907415
394,0.368276,0.593469,0.240660
395,0.648875,0.739559,-1.294602
396,0.452125,0.656229,0.623516
397,0.133379,0.476112,0.501016
398,0.798795,0.589273,-0.171409
399,0.798764,0.318547,0.825357
400,0.026795,0.691722,-0.688332
401,0.070512,0.548760,-1.390699
402,0.774838,0.921340,0.137594
403,0.638407,0.751415,-1.060221
404,0.545663,0.246616,2.101623
405,0.730388,0.780880,0.575298
406,0.998825,0.424659,-0.480442
407,0.371191,0.271321,0.744369
408,0.446784,0.913558,0.949079
409,0.280308,0.180774,0.333421
410,0.300572,0.145174,0.103534
411,0.072480,0.668437,0.600613
412,0.300832,0.996765,-0.050764
413,0.780652,0.855604,-0.956094
414,0.240436,0.490394,-1.205425
415,0.432746,0.674678,0.340661
416,0.044556,0.247486,0.740474
417,0.571832,0.145113,-0.642105
418,0.308583,0.029572,2.522809
419,0.086610,0.057679,-1.150323
420,0.432166,0.700786,0.658996
421,0.202640,0.112596,1.379621
422,0.429831,0.075624,4.514363
423,0.854475,0.290684,-0.693518
424,0.001678,0.459648,0.870096
425,0.946120,0.256550,2.242729
426,0.526833,0.033478,-1.129340
427,0.023270,0.425101,2.455127
428,0.993713,0.264195,0.305159
429,0.115892,0.409476,-0.332132
430,0.205219,0.933165,-1.096383
431,0.856168,0.502403,0.643468
432,0.645350,0.350561,-0.603459
433,0.158740,0.837339,0.626681
434,0.490578,0.764630,0.136352
435,0.124453,0.563256,-0.325953
436,0.094347,0.743587,-0.571351
437,0.348196,0.334356,0.074144
438,0.155108,0.602579,-0.798289
439,0.618799,0.155810,-0.467842
440,0.415290,0.320272,-0.449850
441,0.960830,0.978897,-2.728139
442,0.180606,0.793256,2.163282
443,0.579599,0.568109,-2.113314
444,0.787533,0.822736,-1.193926
445,0.027420,0.289723,1.412633
446,0.026429,0.310460,0.948562
447,0.498436,0.456596,0.031205
448,0.013855,0.404410,1.006923
449,0.581430,0.934493,0.574099
450,0.791287,0.017426,-0.269828
451,0.503685,0.259617,2.072152
452,0.710475,0.111330,-0.309757
453,0.345113,0.311498,-0.160690
454,0.077745,0.860151,0.755361
455,0.741100,0.788678,0.700719
456,0.787701,0.406729,-0.305633
457,0.379126,0.820783,-0.883592
458,0.744778,0.208743,-0.483278
459,0.477256,0.999435,-0.137302
460,0.299397,0.743420,0.138877
461,0.071885,0.109499,-2.520235
462,0.349615,0.507225,-0.630213
463,0.348302,0.109361,2.108793
464,0.998627,0.270420,0.299852
465,0.637415,0.122774,0.693859
466,0.912154,0.097200,0.205914
467,0.826352,0.588312,0.400716
468,0.593790,0.240681,-0.415887
469,0.202625,0.961166,-0.838995
470,0.677104,0.966629,1.213020
471,0.862440,0.117678,-0.325809
472,0.183398,0.972351,-0.735436
473,0.345861,0.590524,-1.716410
474,0.551339,0.914244,0.272095
475,0.070665,0.778393,-0.398554
476,0.272435,0.449592,-1.228360
477,0.557748,0.186114,0.688421
478,0.298207,0.833677,-0.037542
479,0.119753,0.327581,-0.296030
480,0.283848,0.352834,-0.097181
481,0.886687,0.549493,0.562359
482,0.030854,0.092821,1.634823
483,0.221164,0.114611,2.152223
484,0.806119,0.636408,-0.294187
485,0.070466,0.825895,1.280055
486,0.252766,0.341283,0.975155
487,0.816449,0.028138,0.183522
488,0.824887,0.142885,-0.294152
489,0.855360,0.092256,-1.670926
490,0.545769,0.864332,1.160084
491,0.720684,0.562371,-0.356381
492,0.894713,0.779843,0.619952
493,0.892363,0.275135,-1.047677
494,0.371283,0.626261,1.036346
495,0.590402,0.436103,-1.149007
496,0.155886,0.675212,-0.795924
497,0.599878,0.554208,-0.832774
498,0.427207,0.433478,0.718586
499,0.041154,0.954620,3.705921
500,0.409781,0.023789,0.138397
501,0.974533,0.882292,-0.583125
502,0.750546,0.528191,-0.517225
503,0.847166,0.782788,0.003234
504,0.268620,0.558679,0.204748
505,0.325734,0.887846,-0.888643
506,0.431754,0.240772,1.274904
507,0.379583,0.672358,0.818394
508,0.865126,0.605524,0.212253
509,0.741543,0.024506,-0.135824
510,0.133623,0.462776,-1.428447
511,0.798642,0.641825,-0.848932
512,0.596551,0.996124,-1.183062
513,0.578851,0.415152,-0.772130
514,0.883482,0.845212,0.525481
515,0.674769,0.507454,0.613102
516,0.926757,0.704494,0.832966
517,0.801434,0.964187,-0.278659
518,0.725734,0.821637,-0.080997
519,0.441382,0.363729,0.450158
520,0.427420,0.079484,4.431764
521,0.313115,0.176379,-1.444574
522,0.741390,0.695796,-0.303234
523,0.521340,0.093416,0.429153
524,0.378866,0.469673,-1.423407
525,0.516197,0.435218,0.227503
526,0.123262,0.191806,0.375682
527,0.439658,0.626780,0.364392
528,0.909743,0.901717,0.142155
529,0.131121,0.670878,-0.852312
530,0.736629,0.079591,0.053443
531,0.050202,0.367697,1.851415
532,0.063416,0.085313,-1.917784
533,0.607279,0.894285,1.065171
534,0.991897,0.202701,-0.667374
535,0.681880,0.888579,0.252649
536,0.059373,0.841733,0.835257
537,0.629740,0.516258,-0.476178
538,0.067689,0.634653,0.819429
539,0.917525,0.330388,-1.298036
540,0.853376,0.703227,-2.082123
541,0.395132,0.028305,-0.955977
542,0.195499,0.239490,-0.153009
543,0.111177,0.071183,-0.272267
544,0.138201,0.491478,1.358737
545,0.733623,0.024735,-0.262966
546,0.086732,0.738369,-0.124884
547,0.912764,0.739284,-0.801521
548,0.484733,0.487816,1.057488
549,0.817853,0.321492,1.205098
550,0.544381,0.889494,2.713099
551,0.095552,0.086351,-2.240909
552,0.410269,0.048753,0.783903
553,0.251102,0.071153,0.507875
554,0.834379,0.366125,1.503466
555,0.707195,0.165270,0.817366
556,0.780179,0.831617,-1.549971
557,0.600748,0.568338,-1.337343
558,0.408637,0.897780,-0.953940
559,0.408392,0.076539,3.227612
560,0.735332,0.229313,-0.740792
561,0.962463,0.540322,0.615587
562,0.908156,0.129732,-0.720246
563,0.113832,0.965438,-1.511480
564,0.441627,0.951171,0.785125
565,0.228794,0.645853,-0.512736
566,0.471565,0.614557,-0.539064
567,0.581796,0.288441,1.421973
568,0.828824,0.032181,0.553457
569,0.776120,0.859785,-0.519347
570,0.089891,0.937270,-0.588282
571,0.899550,0.995621,0.260403
572,0.471855,0.851255,-0.728088
573,0.544182,0.708171,-1.550536
574,0.326421,0.093660,2.143846
575,0.193454,0.016831,-0.452213
576,0.588617,0.789746,0.454901
577,0.859754,0.046708,0.809679
578,0.037583,0.077394,0.764251
579,0.872709,0.813764,-0.737500
580,0.383200,0.618662,1.008867
581,0.992630,0.455314,-0.201557
582,0.819104,0.077501,0.707347
583,0.422187,0.216495,1.540467
584,0.434180,0.153368,0.093685
585,0.062165,0.170809,0.187446
586,0.038224,0.424567,2.804431
587,0.815427,0.967620,-0.339121
588,0.863233,0.223117,0.413069
589,0.071382,0.544518,-1.549611
590,0.008698,0.152529,1.301400
591,0.984527,0.394690,-0.098120
592,0.960266,0.081590,-0.323349
593,0.628809,0.083589,0.821439
594,0.773678,0.985733,-0.203363
595,0.505150,0.879133,0.475110
596,0.022736,0.222217,-0.930839
597,0.276158,0.603586,-0.358731
598,0.584253,0.170596,0.830375
599,0.509361,0.678218,0.354073
600,0.236591,0.510887,-1.279382
601,0.692195,0.520485,1.487572
602,0.422766,0.043824,1.647017
603,0.439673,0.390646,0.435565
604,0.204532,0.721614,1.185849
605,0.385183,0.054749,1.458114
606,0.707500,0.573510,0.281720
607,0.830289,0.273289,0.320402
608,0.327504,0.773709,0.815305
609,0.060761,0.354208,0.615472
610,0.638712,0.292515,-1.471893
611,0.745144,0.107759,-0.323016
612,0.244770,0.960189,0.596724
613,0.118761,0.639261,-1.066357
614,0.480720,0.960388,0.513560
615,0.284398,0.902892,-0.216636
616,0.823438,0.869871,0.225208
617,0.144442,0.532219,0.192848
618,0.331868,0.855818,-1.026059
619,0.694469,0.223514,0.650418
620,0.973510,0.615534,-0.125184
621,0.490318,0.649851,1.058148
622,0.392828,0.749187,0.710047
623,0.207691,0.448386,-0.287077
624,0.123247,0.239811,0.144991
625,0.366720,0.648402,0.662229
626,0.535821,0.924392,-0.227964
627,0.777432,0.235691,1.456344
628,0.996277,0.910109,-0.765552
629,0.346441,0.154635,-2.070702
630,0.128756,0.404425,-1.129241
631,0.078187,0.583413,-0.022893
632,0.361349,0.093874,3.274904
633,0.385138,0.916320,-0.211949
634,0.280781,0.569863,-0.197815
635,0.807385,0.185168,1.695523
636,0.529137,0.198108,-0.074560
637,0.840635,0.140780,-0.746863
638,0.368750,0.739223,0.688340
639,0.011124,0.093751,2.427899
640,0.221195,0.212406,1.732559
641,0.795621,0.568124,0.688078
642,0.644266,0.862715,1.435188
643,0.265888,0.423346,-1.580402
644,0.814786,0.248798,1.683867
645,0.152117,0.823743,-0.037019
646,0.561166,0.601816,-0.151801
647,0.276402,0.069413,0.374616
648,0.925154,0.893721,0.350988
649,0.922621,0.343267,-1.933023
650,0.756100,0.300710,-0.081297
651,0.936355,0.505150,0.229738
652,0.717098,0.803235,1.351751
653,0.591791,0.764187,-0.530974
654,0.151339,0.363882,-0.238848
655,0.333257,0.699260,1.433050
656,0.775647,0.472740,0.769744
657,0.086320,0.118791,-2.838932
658,0.708492,0.598444,0.128981
659,0.791882,0.403647,-0.064293
660,0.557107,0.571710,-0.291572
661,0.405524,0.923598,-1.000903
662,0.723125,0.645319,-1.107712
663,0.094392,0.719432,0.041134
664,0.840345,0.401770,0.453831
665,0.996460,0.210483,-0.842957
666,0.431327,0.836713,-1.631477
667,0.458793,0.509438,1.383838
668,0.032197,0.717586,-0.694987
669,0.806775,0.090806,1.901885
670,0.514488,0.342245,-0.517153
671,0.739620,0.758511,0.006191
672,0.934554,0.832227,0.266585
673,0.543832,0.173602,-0.082240
674,0.435508,0.156802,0.305000
675,0.775219,0.078355,0.140443
676,0.515694,0.555795,-0.266015
677,0.264271,0.869429,0.562552
678,0.306157,0.008667,1.439114
679,0.442100,0.900786,0.766935
680,0.787304,0.989441,-0.014586
681,0.031785,0.294163,1.159210
682,0.323873,0.535500,-2.095231
683,0.121416,0.432227,-1.824946
684,0.417899,0.604730,0.315743
685,0.282429,0.050629,1.241250
686,0.852522,0.471229,-2.356091
687,0.586435,0.823880,0.196709
688,0.877714,0.854734,1.313834
689,0.617655,0.074296,0.331330
690,0.831418,0.226581,0.531726
691,0.286122,0.936629,-0.218985
692,0.856138,0.533562,0.935972
693,0.758618,0.992569,-0.320008
694,0.660349,0.032685,0.627914
695,0.187182,0.126558,0.490045
696,0.766613,0.212177,-0.501219
697,0.136156,0.250507,0.656912
698,0.364599,0.797498,-0.220534
699,0.408621,0.834607,-1.975740
700,0.829282,0.779553,-0.162571
701,0.719692,0.800565,1.332149
702,0.358160,0.732891,1.055057
703,0.734371,0.847288,-0.646442
704,0.353109,0.036713,0.420812
705,0.076783,0.744854,0.162765
706,0.264622,0.447715,-0.909085
707,0.616876,0.502708,-0.498240
708,0.141543,0.051408,0.758360
709,0.955642,0.448112,0.035515
710,0.886305,0.482170,-1.414465
711,0.356390,0.394797,-3.375057
712,0.436347,0.281392,-0.890943
713,0.616892,0.788495,0.272794
714,0.602701,0.972396,-0.327174
715,0.156451,0.079393,1.239864
716,0.508827,0.177768,0.531803
717,0.714351,0.352544,-0.840629
718,0.015869,0.533562,0.103009
719,0.474311,0.441382,0.343036
720,0.892790,0.433494,1.152828
721,0.013138,0.478111,0.050645
722,0.607401,0.681163,-0.791207
723,0.643732,0.221729,0.158812
724,0.008301,0.927596,1.965190
725,0.535698,0.780819,2.495435
726,0.602823,0.460395,-1.840258
727,0.904723,0.539147,-0.004975
728,0.238804,0.904372,-0.818770
729,0.711650,0.942794,0.159196
730,0.084260,0.690242,-0.493357
731,0.419547,0.725383,-0.507558
732,0.150530,0.355459,0.113909
733,0.780163,0.919402,0.137128
734,0.125612,0.611429,-0.624916
735,0.939834,0.547341,1.337337
736,0.183383,0.514382,-0.469941
737,0.286244,0.590112,-0.462068
738,0.445365,0.562814,-1.513254
739,0.380545,0.545892,-1.937341
740,0.599832,0.814130,1.488247
741,0.734234,0.827497,-0.820734
742,0.066880,0.030503,0.941669
743,0.619165,0.906462,2.087149
744,0.586603,0.647242,-0.426674
745,0.074815,0.720562,-0.015468
746,0.233402,0.566812,-0.595552
747,0.583841,0.851682,0.269685
748,0.081132,0.493111,0.633472
749,0.839490,0.658732,-0.971560
750,0.497246,0.103349,1.399194
751,0.563775,0.055695,-0.562866
752,0.195666,0.603632,-1.232506
753,0.404578,0.970550,0.426874
754,0.623438,0.297749,-1.133115
755,0.291417,0.250156,-0.686922
756,0.459556,0.690471,-1.163615
757,0.424872,0.126635,1.932752
758,0.371725,0.213779,-0.739886
759,0.653773,0.164889,-0.437768
760,0.153719,0.715312,0.830981
761,0.589425,0.308873,0.775805
762,0.438636,0.892195,0.216300
763,0.609628,0.321111,0.221104
764,0.790784,0.216144,0.738146
765,0.609720,0.095827,0.372724
766,0.318654,0.383474,-0.321021
767,0.253498,0.791363,-0.402055
768,0.249546,0.866896,0.647230
769,0.096788,0.790646,0.244467
770,0.698817,0.017487,0.431131
771,0.095323,0.698329,-0.123679
772,0.077714,0.646693,0.834402
773,0.384115,0.855558,-0.791683
774,0.950759,0.275364,1.586593
775,0.789868,0.093553,1.856273
776,0.004532,0.358450,0.962831
777,0.638422,0.716228,-1.822228
778,0.400549,0.320150,-0.303561
779,0.777127,0.680735,-1.832455
780,0.101167,0.138216,-0.895137
781,0.911864,0.902174,0.159537
782,0.651621,0.888441,1.048343
783,0.232456,0.463584,-0.623259
784,0.323095,0.949645,-1.301875
785,0.625193,0.209827,1.019227
786,0.152743,0.027726,0.173139
787,0.759167,0.217197,-0.617736
788,0.433799,0.984771,0.086690
789,0.847120,0.662135,-1.091667
790,0.757824,0.411414,-0.057216
791,0.723857,0.128618,0.239597
792,0.328115,0.480522,-0.577671
793,0.460288,0.304646,-1.549331
794,0.052842,0.567834,-0.339296
795,0.706294,0.367880,-0.612589
796,0.591440,0.215549,-0.051832
797,0.212467,0.630228,-0.937821
798,0.610376,0.934173,1.980371
799,0.669139,0.560693,1.102629
800,0.164141,0.495552,0.813434
